Time,x,y,z,Red,Green,Blue
102,1.613,0.93,0.526,0,0,0
203,1.613,0.93,0.526,0,0,0
304,1.612,0.93,0.527,0,0,0
405,1.611,0.93,0.527,0,0,0
506,1.61,0.93,0.527,0,0,0
607,1.609,0.93,0.527,0,0,0
708,1.607,0.93,0.528,0,0,0
809,1.606,0.93,0.528,0,0,0
910,1.606,0.93,0.528,0,0,0
1011,1.605,0.93,0.528,0,0,0
1112,1.603,0.93,0.529,0,0,0
1213,1.602,0.93,0.529,0,0,0
1314,1.6,0.93,0.529,0,0,0
1415,1.598,0.93,0.53,0,0,0
1516,1.597,0.93,0.53,0,0,0
1617,1.595,0.93,0.53,0,0,0
1718,1.593,0.93,0.531,0,0,0
1819,1.591,0.93,0.531,0,0,0
1920,1.589,0.93,0.532,0,0,0
2021,1.587,0.93,0.532,0,0,0
2122,1.587,0.93,0.532,0,0,0
2223,1.585,0.93,0.532,0,0,0
2324,1.582,0.93,0.533,0,0,0
2425,1.58,0.93,0.533,0,0,0
2526,1.578,0.93,0.533,0,0,0
2627,1.575,0.93,0.534,0,0,0
2728,1.573,0.93,0.534,0,0,0
2829,1.57,0.93,0.535,0,0,0
2930,1.568,0.93,0.535,0,0,0
3031,1.565,0.93,0.536,0,0,0
3133,1.562,0.93,0.536,0,0,0
3234,1.559,0.93,0.536,0,0,0
3335,1.551,0.93,0.538,0,0,0
3436,1.545,0.93,0.538,0,0,0
3537,1.535,0.93,0.538,0,0,0
3638,1.529,0.93,0.538,0,0,0
3739,1.518,0.93,0.542,0,0,0
3840,1.508,0.93,0.542,0,0,0
3941,1.5,0.93,0.542,0,0,0
4043,1.493,0.93,0.542,0,0,0
4144,1.481,0.93,0.548,0,0,0
4245,1.474,0.93,0.55,0,0,0
4347,1.462,0.93,0.55,0,0,0
4448,1.462,0.93,0.55,0,0,0
4549,1.44,0.93,0.55,0,0,0
4650,1.427,0.93,0.55,0,0,0
4751,1.423,0.93,0.558,0,0,0
4852,1.405,0.93,0.558,0,0,0
4953,1.4,0.93,0.558,0,0,0
5054,1.386,0.93,0.563,0,0,0
5155,1.372,0.93,0.565,0,0,0
5256,1.362,0.93,0.568,0,0,0
5357,1.348,0.93,0.57,0,0,0
5458,1.333,0.93,0.57,0,0,0
5559,1.328,0.93,0.57,0,0,0
5660,1.308,0.93,0.57,0,0,0
5761,1.297,0.93,0.57,0,0,0
5862,1.281,0.93,0.57,0,0,0
5968,1.265,0.93,0.585,0,0,0
6069,1.254,0.93,0.585,0,0,0
6170,1.238,0.93,0.588,0,0,0
6271,1.232,0.93,0.588,0,0,0
6372,1.211,0.93,0.588,0,0,0
6473,1.2,0.93,0.597,0,0,0
6574,1.182,0.93,0.6,0,0,0
6675,1.171,0.93,0.6,0,0,0
6776,1.153,0.93,0.606,0,0,0
6877,1.142,0.93,0.609,0,0,0
6978,1.124,0.93,0.611,0,0,0
7079,1.112,0.93,0.611,0,0,0
7180,1.095,0.93,0.619,0,0,0
7281,1.082,0.93,0.619,0,0,0
7382,1.065,0.93,0.619,0,0,0
7483,1.052,0.93,0.619,0,0,0
7589,1.034,0.93,0.619,0,0,0
7690,1.022,0.93,0.619,0,0,0
7791,1.002,0.93,0.639,0,0,0
7892,0.99,0.93,0.644,0,0,0
7993,0.971,0.93,0.644,0,0,0
8094,0.959,0.93,0.652,0,0,0
8195,0.939,0.93,0.656,0,0,0
8296,0.925,0.93,0.656,0,0,0
8397,0.903,0.93,0.664,0,0,0
8499,0.888,0.93,0.668,0,0,0
8600,0.864,0.93,0.673,0,0,0
8701,0.839,0.93,0.677,0,0,0
8802,0.823,0.93,0.679,0,0,0
8903,0.797,0.93,0.679,0,0,0
9004,0.779,0.93,0.679,0,0,0
9105,0.752,0.93,0.694,0,0,0
9206,0.734,0.93,0.7,0,0,0
9307,0.706,0.93,0.7,0,0,0
9408,0.687,0.93,0.7,0,0,0
9509,0.658,0.93,0.7,0,0,0
9610,0.638,0.93,0.7,0,0,0
9711,0.609,0.93,0.7,0,0,0
9812,0.588,0.93,0.734,0,0,0
9913,0.557,0.93,0.734,0,0,0
10014,0.537,0.93,0.734,0,0,0
10115,0.506,0.93,0.734,0,0,0
10216,0.495,0.93,0.734,0,0,0
10317,0.453,0.93,0.734,0,0,0
10418,0.432,0.93,0.734,0,0,0
10520,0.4,0.93,0.734,0,0,0
10621,0.379,0.93,0.734,0,0,0
10723,0.347,0.93,0.734,0,0,0
10824,0.325,0.93,0.734,0,0,0
10925,0.293,0.93,0.734,0,0,0
11026,0.271,0.93,0.734,0,0,0
11127,0.24,0.93,0.734,0,0,0
11228,0.218,0.93,0.734,0,0,0
11329,0.186,0.93,0.734,0,0,0
11430,0.163,0.93,0.734,0,0,0
11531,0.132,0.93,0.734,0,0,0
11632,0.099,0.93,0.734,0,0,0
11733,0.078,0.93,0.734,0,0,0
11834,0.047,0.93,0.734,0,0,0
11940,0.027,0.93,0.734,0,0,0
12041,-0.005,0.93,0.897,0,0,0
12142,-0.005,0.93,0.897,0,0,0
12243,-0.056,0.93,0.93,0,0,0
12344,-0.076,0.93,0.93,0,0,0
12445,-0.106,0.93,0.951,0,0,0
12546,-0.125,0.93,0.951,0,0,0
12647,-0.154,0.93,0.951,0,0,0
12748,-0.173,0.93,0.951,0,0,0
12849,-0.201,0.93,0.951,0,0,0
12950,-0.228,0.93,0.951,0,0,0
13051,-0.237,0.93,0.951,0,0,0
13152,-0.271,0.93,0.951,0,0,0
13253,-0.288,0.93,0.951,0,0,0
13354,-0.313,0.93,0.951,0,0,0
13456,-0.328,0.93,0.951,0,0,0
13557,-0.351,0.93,0.951,0,0,0
13658,-0.365,0.93,0.951,0,0,0
13759,-0.385,0.93,0.951,0,0,0
13860,-0.396,0.93,0.951,0,0,0
13962,-0.412,0.93,0.951,0,0,0
14063,-0.42,0.93,0.951,0,0,0
14164,-0.425,0.93,0.951,0,0,0
14265,-0.426,0.93,0.951,0,0,0
14366,-0.428,0.93,0.854,0,0,0
14467,-0.428,0.93,0.854,0,0,0
14568,-0.429,0.93,0.854,0,0,0
14669,-0.429,0.93,0.854,0,0,0
14775,-0.43,0.93,0.854,0,0,0
14876,-0.429,0.93,0.854,0,0,0
14978,-0.429,0.93,0.854,0,0,0
15079,-0.429,0.93,0.854,0,0,0
15180,-0.429,0.93,0.854,0,0,0
15281,-0.424,0.93,0.854,0,0,0
15382,-0.423,0.93,0.854,0,0,0
15483,-0.423,0.93,0.854,0,0,0
15585,-0.423,0.93,0.854,0,0,0
15686,-0.412,0.93,1.474,0,0,0
15787,-0.41,0.93,1.488,0,0,0
15888,-0.408,0.93,1.488,0,0,0
15989,-0.408,0.93,1.488,0,0,0
16090,-0.396,0.93,1.488,0,0,0
16191,-0.396,0.93,1.488,0,0,0
16292,-0.388,0.93,1.488,0,0,0
16393,-0.388,0.93,1.488,0,0,0
16494,-0.38,0.93,1.488,0,0,0
16595,-0.371,0.93,1.488,0,0,0
16696,-0.364,0.93,1.488,0,0,0
16797,-0.361,0.93,1.488,0,0,0
16898,-0.361,0.93,1.488,0,0,0
16999,-0.361,0.93,1.488,0,0,0
17100,-0.337,0.93,1.488,0,0,0
17201,-0.332,0.93,1.488,0,0,0
17302,-0.327,0.93,1.488,0,0,0
17403,-0.318,0.93,1.488,0,0,0
17504,-0.318,0.93,1.488,0,0,0
17610,-0.3,0.93,1.488,0,0,0
17711,-0.294,0.93,0.759,0,0,0
17812,-0.288,0.93,0.759,0,0,0
17913,-0.278,0.93,0.759,0,0,0
18014,-0.269,0.93,0.899,0,0,0
18115,-0.269,0.93,0.899,0,0,0
18216,-0.257,0.93,0.899,0,0,0
18317,-0.244,0.93,0.899,0,0,0
18418,-0.238,0.93,0.899,0,0,0
18519,-0.228,0.93,0.899,0,0,0
18620,-0.221,0.93,0.899,0,0,0
18721,-0.212,0.93,0.899,0,0,0
18822,-0.206,0.93,0.899,0,0,0
18923,-0.196,0.93,0.899,0,0,0
19024,-0.19,0.93,0.899,0,0,0
19125,-0.18,0.93,0.899,0,0,0
19226,-0.174,0.93,0.899,0,0,0
19327,-0.165,0.93,0.899,0,0,0
19428,-0.159,0.93,0.899,0,0,0
19529,-0.15,0.93,0.899,0,0,0
19630,-0.147,0.93,0.899,0,0,0
19731,-0.135,0.93,0.899,0,0,0
19832,-0.127,0.93,0.899,0,0,0
19934,-0.121,0.93,0.899,0,0,0
20035,-0.114,0.93,0.899,0,0,0
20136,-0.108,0.93,0.899,0,0,0
20237,-0.108,0.93,0.899,0,0,0
20338,-0.108,0.93,0.899,0,0,0
20439,-0.087,0.93,0.899,0,0,0
20540,-0.082,0.93,0.899,0,0,0
20641,-0.076,0.93,0.899,0,0,0
20742,-0.071,0.93,0.899,0,0,0
20843,-0.065,0.93,0.899,0,0,0
20944,-0.06,0.93,0.899,0,0,0
21045,-0.056,0.93,0.899,0,0,0
21146,-0.05,0.93,0.899,0,0,0
21247,-0.044,0.93,0.899,0,0,0
21348,-0.039,0.93,0.899,0,0,0
21454,-0.036,0.93,0.899,0,0,0
21555,-0.031,0.93,0.899,0,0,0
21656,-0.028,0.93,0.899,0,0,0
21757,-0.023,0.93,0.899,0,0,0
21858,-0.021,0.93,0.899,0,0,0
21959,-0.017,0.93,0.899,0,0,0
22060,-0.015,0.93,0.899,0,0,0
22161,-0.012,0.93,0.899,0,0,0
22267,-0.009,0.93,1.181,0,0,0
22368,-0.008,0.93,1.181,0,0,0
22469,-0.005,0.93,1.181,0,0,0
