Time,x,y,z,Red,Green,Blue
102,1.614,-0.79,0.526,0,0,0
203,1.613,-0.79,0.526,0,0,0
304,1.613,-0.79,0.526,0,0,0
405,1.612,-0.79,0.527,0,0,0
506,1.611,-0.79,0.527,0,0,0
607,1.61,-0.79,0.527,0,0,0
708,1.609,-0.79,0.527,0,0,0
809,1.608,-0.79,0.528,0,0,0
910,1.607,-0.79,0.528,0,0,0
1011,1.605,-0.79,0.528,0,0,0
1112,1.604,-0.79,0.529,0,0,0
1213,1.603,-0.79,0.529,0,0,0
1314,1.601,-0.79,0.529,0,0,0
1415,1.599,-0.79,0.53,0,0,0
1516,1.598,-0.79,0.53,0,0,0
1617,1.598,-0.79,0.53,0,0,0
1718,1.596,-0.79,0.53,0,0,0
1819,1.594,-0.79,0.531,0,0,0
1920,1.592,-0.79,0.531,0,0,0
2021,1.59,-0.79,0.532,0,0,0
2122,1.588,-0.79,0.532,0,0,0
2223,1.586,-0.79,0.532,0,0,0
2324,1.584,-0.79,0.533,0,0,0
2425,1.582,-0.79,0.533,0,0,0
2526,1.579,-0.79,0.533,0,0,0
2627,1.577,-0.79,0.534,0,0,0
2728,1.575,-0.79,0.534,0,0,0
2829,1.575,-0.79,0.534,0,0,0
2930,1.572,-0.79,0.535,0,0,0
3031,1.569,-0.79,0.535,0,0,0
3133,1.567,-0.79,0.536,0,0,0
3234,1.567,-0.79,0.536,0,0,0
3335,1.567,-0.79,0.536,0,0,0
3436,1.567,-0.79,0.536,0,0,0
3537,1.567,-0.79,0.536,0,0,0
3638,1.567,-0.79,0.536,0,0,0
3739,1.567,-0.79,0.536,0,0,0
3840,1.567,-0.79,0.536,0,0,0
3941,1.567,-0.79,0.536,0,0,0
4043,1.567,-0.79,0.536,0,0,0
4144,1.567,-0.79,0.536,0,0,0
4245,1.567,-0.79,0.536,0,0,0
4347,1.567,-0.79,0.536,0,0,0
4448,1.567,-0.79,0.536,0,0,0
4549,1.567,-0.79,0.536,0,0,0
4650,1.567,-0.79,0.536,0,0,0
4751,1.567,-0.79,0.536,0,0,0
4852,1.567,-0.79,0.536,0,0,0
4953,1.567,-0.79,0.536,0,0,0
5054,1.567,-0.79,0.536,0,0,0
5155,1.567,-0.79,0.536,0,0,0
5256,1.567,-0.79,0.536,0,0,0
5357,1.567,-0.79,0.536,0,0,0
5458,1.567,-0.79,0.536,0,0,0
5559,1.567,-0.79,0.536,0,0,0
5660,1.567,-0.79,0.536,0,0,0
5761,1.567,-0.79,0.536,0,0,0
5862,1.567,-0.79,0.536,0,0,0
5968,1.567,-0.79,0.536,0,0,0
6069,1.567,-0.79,0.536,0,0,0
6170,1.567,-0.79,0.536,0,0,0
6271,1.567,-0.79,0.536,0,0,0
6372,1.567,-0.79,0.536,0,0,0
6473,1.567,-0.79,0.536,0,0,0
6574,1.567,-0.79,0.536,0,0,0
6675,1.567,-0.79,0.536,0,0,0
6776,1.567,-0.79,0.536,0,0,0
6877,1.567,-0.79,0.536,0,0,0
6978,1.567,-0.79,0.536,0,0,0
7079,1.567,-0.79,0.536,0,0,0
7180,1.567,-0.79,0.536,0,0,0
7281,1.567,-0.79,0.536,0,0,0
7382,1.567,-0.79,0.536,0,0,0
7483,1.567,-0.79,0.536,0,0,0
7589,1.567,-0.79,0.536,0,0,0
7690,1.567,-0.79,0.536,0,0,0
7791,1.567,-0.79,0.536,0,0,0
7892,1.567,-0.79,0.536,0,0,0
7993,1.567,-0.79,0.536,0,0,0
8094,1.567,-0.79,0.536,0,0,0
8195,1.567,-0.79,0.536,0,0,0
8296,1.567,-0.79,0.536,0,0,0
8397,1.567,-0.79,0.536,0,0,0
8499,1.567,-0.79,0.536,0,0,0
8600,1.567,-0.79,0.536,0,0,0
8701,1.567,-0.79,0.536,0,0,0
8802,1.567,-0.79,0.536,0,0,0
8903,1.567,-0.79,0.536,0,0,0
9004,1.567,-0.79,0.536,0,0,0
9105,1.567,-0.79,0.536,0,0,0
9206,1.567,-0.79,0.536,0,0,0
9307,1.567,-0.79,0.536,0,0,0
9408,1.567,-0.79,0.536,0,0,0
9509,1.567,-0.79,0.536,0,0,0
9610,1.567,-0.79,0.536,0,0,0
9711,1.567,-0.79,0.536,0,0,0
9812,1.567,-0.79,0.536,0,0,0
9913,1.567,-0.79,0.536,0,0,0
10014,1.567,-0.79,0.536,0,0,0
10115,1.567,-0.79,0.536,0,0,0
10216,1.567,-0.79,0.536,0,0,0
10317,1.567,-0.79,0.536,0,0,0
10418,1.567,-0.79,0.536,0,0,0
10520,1.567,-0.79,0.536,0,0,0
10621,1.567,-0.79,0.536,0,0,0
10723,1.567,-0.79,0.536,0,0,0
10824,1.567,-0.79,0.536,0,0,0
10925,1.567,-0.79,0.536,0,0,0
11026,1.567,-0.79,0.536,0,0,0
11127,1.567,-0.79,0.536,0,0,0
11228,1.567,-0.79,0.536,0,0,0
11329,1.567,-0.79,0.536,0,0,0
11430,1.567,-0.79,0.536,0,0,0
11531,1.567,-0.79,0.536,0,0,0
11632,1.567,-0.79,0.536,0,0,0
11733,1.567,-0.79,0.536,0,0,0
11834,1.567,-0.79,0.536,0,0,0
11940,1.567,-0.79,0.536,0,0,0
12041,1.567,-0.79,0.536,0,0,0
12142,1.567,-0.79,0.536,0,0,0
12243,1.567,-0.79,0.536,0,0,0
12344,1.567,-0.79,0.536,0,0,0
12445,1.567,-0.79,0.536,0,0,0
12546,1.567,-0.79,0.536,0,0,0
12647,1.567,-0.79,0.536,0,0,0
12748,1.567,-0.79,0.536,0,0,0
12849,1.567,-0.79,0.536,0,0,0
12950,1.567,-0.79,0.536,0,0,0
13051,1.567,-0.79,0.536,0,0,0
13152,1.567,-0.79,0.536,0,0,0
13253,1.567,-0.79,0.536,0,0,0
13354,1.567,-0.79,0.536,0,0,0
13456,1.567,-0.79,0.536,0,0,0
13557,1.567,-0.79,0.536,0,0,0
13658,1.567,-0.79,0.536,0,0,0
13759,1.567,-0.79,0.536,0,0,0
13860,1.567,-0.79,0.536,0,0,0
13962,1.567,-0.79,0.536,0,0,0
14063,1.567,-0.79,0.536,0,0,0
14164,1.567,-0.79,0.536,0,0,0
14265,1.567,-0.79,0.536,0,0,0
14366,1.567,-0.79,0.536,0,0,0
14467,1.567,-0.79,0.536,0,0,0
14568,1.567,-0.79,0.536,0,0,0
14669,1.567,-0.79,0.536,0,0,0
14775,1.567,-0.79,0.536,0,0,0
14876,1.567,-0.79,0.536,0,0,0
14978,1.567,-0.79,0.536,0,0,0
15079,1.567,-0.79,0.536,0,0,0
15180,1.567,-0.79,0.536,0,0,0
15281,1.567,-0.79,0.536,0,0,0
15382,1.567,-0.79,0.536,0,0,0
15483,1.567,-0.79,0.536,0,0,0
15585,1.567,-0.79,0.536,0,0,0
15686,1.567,-0.79,0.536,0,0,0
15787,1.567,-0.79,0.536,0,0,0
15888,1.567,-0.79,0.536,0,0,0
15989,1.567,-0.79,0.536,0,0,0
16090,1.567,-0.79,0.536,0,0,0
16191,1.567,-0.79,0.536,0,0,0
16292,1.567,-0.79,0.536,0,0,0
16393,1.567,-0.79,0.536,0,0,0
16494,1.567,-0.79,0.536,0,0,0
16595,1.567,-0.79,0.536,0,0,0
16696,1.567,-0.79,0.536,0,0,0
16797,1.567,-0.79,0.536,0,0,0
16898,1.567,-0.79,0.536,0,0,0
16999,1.567,-0.79,0.536,0,0,0
17100,1.567,-0.79,0.536,0,0,0
17201,1.567,-0.79,0.536,0,0,0
17302,1.567,-0.79,0.536,0,0,0
17403,1.567,-0.79,0.536,0,0,0
17504,1.567,-0.79,0.536,0,0,0
17610,1.567,-0.79,0.536,0,0,0
17711,1.567,-0.79,0.536,0,0,0
17812,1.567,-0.79,0.536,0,0,0
17913,1.567,-0.79,0.536,0,0,0
18014,1.567,-0.79,0.536,0,0,0
18115,1.567,-0.79,0.536,0,0,0
18216,1.567,-0.79,0.536,0,0,0
18317,1.567,-0.79,0.536,0,0,0
18418,1.567,-0.79,0.536,0,0,0
18519,1.567,-0.79,0.536,0,0,0
18620,0.664,-0.79,0.536,0,0,0
18721,0.636,-0.79,0.536,0,0,0
18822,0.617,-0.79,0.536,0,0,0
18923,0.588,-0.79,0.536,0,0,0
19024,0.588,-0.79,0.536,0,0,0
19125,0.551,-0.79,0.536,0,0,0
19226,0.551,-0.79,0.536,0,0,0
19327,0.496,-0.79,0.536,0,0,0
19428,0.477,-0.79,0.536,0,0,0
19529,0.459,-0.79,0.536,0,0,0
19630,0.433,-0.79,0.536,0,0,0
19731,0.406,-0.79,0.536,0,0,0
19832,0.39,-0.79,0.536,0,0,0
19934,0.382,-0.79,0.536,0,0,0
20035,0.382,-0.79,0.536,0,0,0
20136,0.382,-0.79,0.536,0,0,0
20237,0.382,-0.79,0.536,0,0,0
20338,0.382,-0.79,0.536,0,0,0
20439,0.382,-0.79,0.536,0,0,0
20540,0.247,-0.79,0.536,0,0,0
20641,0.227,-0.79,0.536,0,0,0
20742,0.213,-0.79,0.536,0,0,0
20843,0.199,-0.79,0.536,0,0,0
20944,0.18,-0.79,0.536,0,0,0
21045,0.161,-0.79,0.536,0,0,0
21146,0.15,-0.79,0.536,0,0,0
21247,0.133,-0.79,0.536,0,0,0
21348,0.116,-0.79,0.536,0,0,0
21454,0.107,-0.79,0.536,0,0,0
21555,0.092,-0.79,0.536,0,0,0
21656,0.083,-0.79,0.536,0,0,0
21757,0.07,-0.79,0.536,0,0,0
21858,0.062,-0.79,0.536,0,0,0
21959,0.051,-0.79,0.536,0,0,0
22060,0.044,-0.79,0.536,0,0,0
22161,0.041,-0.79,0.536,0,0,0
22267,0.041,-0.79,0.536,0,0,0
22368,0.041,-0.79,0.536,0,0,0
22469,0.041,-0.79,0.536,0,0,0
22570,0.041,-0.79,0.536,0,0,0
22671,0.041,-0.79,0.536,0,0,0
22772,0.041,-0.79,0.536,0,0,0
22873,0.041,-0.79,0.536,0,0,0
22974,0.041,-0.79,0.536,0,0,0
23075,0.041,-0.79,0.536,0,0,0
23176,0.041,-0.79,0.536,0,0,0
23277,0.041,-0.79,0.536,0,0,0
23378,0.041,-0.79,0.536,0,0,0
23479,0.041,-0.79,0.536,0,0,0
23580,0.041,-0.79,0.536,0,0,0
23681,0.041,-0.79,0.536,0,0,0
23782,0.041,-0.79,0.536,0,0,0
23883,0.041,-0.79,0.536,0,0,0
23984,0.041,-0.79,0.536,0,0,0
24085,0.041,-0.79,0.536,0,0,0
24186,0.041,-0.79,0.536,0,0,0
24287,0.041,-0.79,0.536,0,0,0
24389,0.041,-0.79,0.536,0,0,0
24490,0.041,-0.79,0.536,0,0,0
24591,0.041,-0.79,0.536,0,0,0
24692,0.041,-0.79,0.536,0,0,0
24793,0.041,-0.79,0.536,0,0,0
24894,0.041,-0.79,0.536,0,0,0
24995,0.041,-0.79,0.536,0,0,0
25096,0.041,-0.79,0.536,0,0,0
25197,0.041,-0.79,0.536,0,0,0
25298,0.041,-0.79,0.536,0,0,0
25399,0.041,-0.79,0.536,0,0,0
25500,0.041,-0.79,0.536,0,0,0
25601,0.041,-0.79,0.536,0,0,0
25702,0.041,-0.79,0.536,0,0,0
25803,0.0,1.79,1.125,0,0,0
25904,0.0,1.79,1.125,0,0,0
26005,0.0,1.79,1.125,0,0,0
26106,0.0,1.79,1.125,0,0,0
26207,0.0,1.79,1.125,0,0,0
26308,0.0,1.79,1.125,0,0,0
26409,0.0,1.79,1.125,0,0,0
26510,0.0,1.79,1.125,0,0,0
26611,0.0,1.79,1.125,0,0,0
26712,0.0,1.79,1.125,0,0,0
26813,0.0,1.79,1.125,0,0,0
26914,0.0,1.79,1.125,0,0,0
27015,0.0,1.79,1.125,0,0,0
27116,0.0,1.79,1.125,0,0,0
27217,0.0,1.79,1.125,0,0,0
27318,0.0,1.79,1.125,0,0,0
27419,0.0,1.79,1.125,0,0,0
27520,0.0,1.79,1.125,0,0,0
27626,0.0,1.79,1.125,0,0,0
27727,0.0,1.79,1.125,0,0,0
27828,0.0,1.79,1.125,0,0,0
27929,0.0,1.79,1.125,0,0,0
28030,0.0,1.79,1.125,0,0,0
28131,0.0,1.79,1.125,0,0,0
28232,0.0,1.79,1.125,0,0,0
28333,0.0,1.79,1.125,0,0,0
28434,0.0,1.79,1.125,0,0,0
28535,0.0,1.79,1.125,0,0,0
28637,0.0,1.79,1.125,0,0,0
28738,0.0,1.79,1.125,0,0,0
28839,0.0,1.79,1.125,0,0,0
28940,0.0,1.79,1.125,0,0,0
29041,0.0,1.79,1.125,0,0,0
29142,0.0,1.79,1.125,0,0,0
29243,0.0,1.79,1.125,0,0,0
29344,0.0,1.79,1.125,0,0,0
29445,0.0,1.79,1.125,0,0,0
29546,0.0,1.79,1.125,0,0,0
29647,0.0,1.79,1.125,0,0,0
29748,0.0,1.79,1.125,0,0,0
29849,0.0,1.79,1.125,0,0,0
29950,0.0,1.79,1.125,0,0,0
30051,0.0,1.79,1.125,0,0,0
30152,0.0,1.79,1.125,0,0,0
30253,0.0,1.79,1.125,0,0,0
30354,0.0,1.79,1.125,0,0,0
30455,0.0,1.79,1.125,0,0,0
30556,0.0,1.79,1.125,0,0,0
30657,0.0,1.79,1.125,0,0,0
30758,0.0,1.79,1.125,0,0,0
30859,0.0,1.79,1.125,0,0,0
30960,0.0,1.79,1.125,0,0,0
31061,0.0,1.79,1.125,0,0,0
31162,0.0,1.79,1.125,0,0,0
31263,0.0,1.79,1.125,0,0,0
31364,0.0,1.79,1.125,0,0,0
31465,0.0,1.79,1.125,0,0,0
31566,0.0,1.79,1.125,0,0,0
31667,0.0,1.79,1.125,0,0,0
31768,0.0,1.79,1.125,0,0,0
31869,0.0,1.79,1.125,0,0,0
31970,0.0,1.79,1.125,0,0,0
32071,0.0,1.79,1.125,0,0,0
