Time,x,y,z,Red,Green,Blue
102,1.6150082349777222,2.2199997901916504,1.001423954963684,0,0,0
203,1.6159876585006714,2.219998836517334,1.001423954963684,0,0,0
304,1.6167854070663452,2.2199978828430176,1.001423954963684,0,0,0
405,1.6181645393371582,2.2199952602386475,1.001423954963684,0,0,0
506,1.6191883087158203,2.2199926376342773,1.001423954963684,0,0,0
607,1.620848536491394,2.219986915588379,1.001423954963684,0,0,0
708,1.6220474243164062,2.2199816703796387,1.001423954963684,0,0,0
809,1.6239162683486938,2.2199721336364746,1.001423954963684,0,0,0
910,1.6252171993255615,2.219964027404785,1.001423954963684,0,0,0
1011,1.6272337436676025,2.219949722290039,1.001423954963684,0,0,0
1112,1.629334568977356,2.2199325561523438,1.001423954963684,0,0,0
1213,1.630784273147583,2.219919204711914,1.001423954963684,0,0,0
1314,1.632981777191162,2.2198963165283203,1.001423954963684,0,0,0
1415,1.634467601776123,2.219879627227783,1.001423954963684,0,0,0
1516,1.6367155313491821,2.219851493835449,1.001423954963684,0,0,0
1617,1.638227939605713,2.2198307514190674,1.001423954963684,0,0,0
1718,1.6405069828033447,2.219797372817993,1.001423954963684,0,0,0
1819,1.6420624256134033,2.2197728157043457,1.001423954963684,0,0,0
1920,1.6420685052871704,2.2197341918945312,1.001423954963684,5,5,5
2021,1.6417276859283447,2.2197062969207764,1.001423954963684,1,1,1
2122,1.6404061317443848,2.219662666320801,1.001423954963684,1,1,1
2223,1.639141321182251,2.219632148742676,1.001423954963684,5,5,5
2324,1.6364768743515015,2.2195842266082764,1.001423954963684,20,20,20
2425,1.6346235275268555,2.2195510864257812,1.001423954963684,35,35,35
2526,1.6308025121688843,2.2195000648498535,1.001423954963684,65,65,65
2627,1.6279948949813843,2.2194652557373047,1.001423954963684,91,91,91
2728,1.6231129169464111,2.219411849975586,1.001423954963684,138,138,138
2829,1.6197105646133423,2.219376564025879,1.001423954963684,174,174,174
2930,1.6136244535446167,2.219322919845581,1.001423954963684,236,236,236
3031,1.609465479850769,2.219287633895874,1.001423954963684,255,255,255
3132,1.6026560068130493,2.219236135482788,1.001423954963684,255,255,255
3233,1.5951677560806274,2.219186782836914,1.001423954963684,216,237,237
3334,1.5897715091705322,2.2191567420959473,1.001423954963684,175,175,175
3435,1.5810942649841309,2.2191147804260254,1.001423954963684,122,122,122
3536,1.5751824378967285,2.219090700149536,1.001423954963684,92,92,92
3637,1.565549612045288,2.2190613746643066,1.001423954963684,55,55,55
3738,1.5584694147109985,2.219048023223877,1.001423954963684,35,35,35
3839,1.5477474927902222,2.2190394401550293,1.001423954963684,14,14,14
3940,1.5396267175674438,2.219043254852295,1.001423954963684,5,5,5
4041,1.5272170305252075,2.219067335128784,1.001423954963684,0,0,0
4142,1.518523097038269,2.219097137451172,1.001423954963684,1,1,1
4243,1.5040018558502197,2.2191662788391113,1.001423954963684,9,9,9
4344,1.4929968118667603,2.219228744506836,1.001423954963684,20,20,20
4446,1.4760477542877197,2.2193424701690674,1.001423954963684,44,44,44
4547,1.4643133878707886,2.219426155090332,1.001423954963684,65,65,65
4648,1.4456456899642944,2.2195491790771484,1.001423954963684,105,105,105
4749,1.433219313621521,2.2196245193481445,1.001423954963684,138,138,138
4850,1.4148452281951904,2.219722270965576,1.001423954963684,193,193,193
4951,1.401456356048584,2.2197766304016113,1.001423954963684,236,236,236
5052,1.3831185102462769,2.2198429107666016,1.001423954963684,255,255,255
5153,1.3706547021865845,2.2198781967163086,1.001423954963684,255,255,255
5254,1.351525902748108,2.2199201583862305,1.001423954963684,216,216,216
5355,1.333342432975769,2.2199509143829346,1.001423954963684,156,156,156
5456,1.3209210634231567,2.219966411590576,1.001423954963684,122,122,122
5557,1.3018126487731934,2.2199831008911133,1.001423954963684,78,78,78
5657,1.29031503200531,2.2199907302856445,1.001423954963684,55,55,55
5758,1.2711576223373413,2.2199974060058594,1.001423954963684,27,27,27
5859,1.2586835622787476,2.2199997901916504,1.001423954963684,14,14,14
5960,1.240394949913025,2.2199997901916504,1.001423954963684,2,2,2
6061,1.2278468608856201,2.2199978828430176,1.001423954963684,0,0,0
6162,1.2094475030899048,2.2199931144714355,1.001423954963684,2,2,2
6263,1.1967926025390625,2.2199883460998535,1.001423954963684,9,9,9
6364,1.1783087253570557,2.219979763031006,1.001423954963684,26,26,26
6465,1.1655904054641724,2.219973564147949,1.001423954963684,44,44,44
