Time,x,y,z,Red,Green,Blue
101,0.49987196922302246,-1.3113021850585938e-06,1.0,0,0,0
202,0.4988963007926941,-1.329183578491211e-05,1.0,0,0,0
302,0.49801596999168396,-2.5391578674316406e-05,1.0,0,0,0
403,0.4966123402118683,-4.738569259643555e-05,1.0,0,0,0
503,0.495586633682251,-6.35385513305664e-05,1.0,0,0,0
604,0.49406948685646057,-9.036064147949219e-05,1.0,0,0,0
704,0.4929947555065155,-0.0001087188720703125,1.0,0,0,0
805,0.4913151264190674,-0.00013905763626098633,1.0,0,0,0
905,0.4902273416519165,-0.0001595020294189453,1.0,0,0,0
1006,0.4884854257106781,-0.00019234418869018555,1.0,0,0,0
1106,0.48735687136650085,-0.00021380186080932617,1.0,0,0,0
1207,0.48563021421432495,-0.00024884939193725586,1.0,0,0,0
1307,0.48450061678886414,-0.00027185678482055664,1.0,0,0,0
1407,0.482734739780426,-0.0003082752227783203,1.0,0,0,0
1507,0.48151057958602905,-0.0003339052200317383,1.0,0,0,0
1608,0.4797348082065582,-0.00037169456481933594,1.0,0,0,0
1709,0.4785556197166443,-0.00039714574813842773,1.0,0,0,0
1809,0.47666382789611816,-0.0004374384880065918,1.0,0,0,0
1909,0.4755518138408661,-0.0004642009735107422,1.0,0,0,0
2010,0.4736975431442261,-0.0005058050155639648,1.0,0,0,0
2111,0.47252777218818665,-0.0005325078964233398,1.0,0,0,0
2211,0.4705810546875,-0.0005750060081481934,1.0,0,0,0
2311,0.4693552553653717,-0.0006035566329956055,1.0,0,0,0
2412,0.4674775302410126,-0.0006465911865234375,1.0,0,0,0
2513,0.46636083722114563,-0.0006769299507141113,1.0,0,0,0
2614,0.4644104838371277,-0.0007225275039672852,1.0,20,20,20
2714,0.46325206756591797,-0.0007521510124206543,1.0,35,35,35
2814,0.4614013731479645,-0.0007978081703186035,1.0,65,65,65
2915,0.4600324332714081,-0.0008289813995361328,1.0,91,91,91
3016,0.45820680260658264,-0.0008733272552490234,1.0,137,137,137
3116,0.4562038779258728,-0.0002015233039855957,1.0,174,174,174
3217,0.45007526874542236,0.0041190385818481445,1.0,236,236,236
3317,0.4439232349395752,0.008897125720977783,1.0,255,255,255
3418,0.4313881993293762,0.019052445888519287,1.0,255,255,255
3518,0.4210161566734314,0.027338087558746338,1.0,236,236,236
3619,0.401652991771698,0.04252666234970093,1.0,174,174,174
3719,0.3776327967643738,0.054186344146728516,1.0,137,137,137
3820,0.3590603470802307,0.0732775330543518,1.0,91,91,91
3921,0.32706284523010254,0.09407103061676025,1.0,54,54,54
4021,0.3026147484779358,0.10844153165817261,1.0,35,35,35
4122,0.2620614469051361,0.1299428939819336,1.0,14,14,14
4222,0.23163427412509918,0.1440422534942627,1.0,5,5,5
4323,0.18227875232696533,0.16373807191848755,1.0,0,0,0
4424,0.14601406455039978,0.17573946714401245,1.0,0,0,0
4524,0.08739036321640015,0.19091159105300903,1.0,9,9,9
4624,0.045948997139930725,0.19869685173034668,1.0,20,20,20
4725,-0.019544214010238647,0.20615631341934204,1.0,44,44,44
4825,-0.06512780487537384,0.20791125297546387,1.0,65,65,65
4925,-0.13454890251159668,0.20520853996276855,1.0,105,105,105
5026,-0.18273089826107025,0.1994686722755432,1.0,137,137,137
5126,-0.25463443994522095,0.18484055995941162,1.0,193,193,193
5227,-0.30162668228149414,0.1711612343788147,1.0,236,236,236
5327,-0.37153446674346924,0.14418882131576538,1.0,255,255,255
5427,-0.4171444773674011,0.12202656269073486,1.0,255,255,255
5527,-0.48188555240631104,0.08344376087188721,1.0,214,214,214
5628,-0.5229790210723877,0.05393826961517334,1.0,174,174,174
5728,-0.5795813202857971,0.005355894565582275,1.0,121,121,121
5829,-0.6151394248008728,-0.030724257230758667,1.0,91,91,91
5929,-0.6623347997665405,-0.08771902322769165,1.0,54,54,54
6030,-0.6899617910385132,-0.12712517380714417,1.0,35,35,35
6131,-0.7258790731430054,-0.18877357244491577,1.0,14,14,14
6231,-0.7467196583747864,-0.23208200931549072,1.0,5,5,5
