Time,x,y,z,Red,Green,Blue
102,1.363,2.168,0.97,0,0,0
203,1.362,2.168,0.97,0,0,0
304,1.362,2.168,0.97,0,0,0
404,1.361,2.168,0.971,0,0,0
506,1.36,2.168,0.971,0,0,0
607,1.359,2.168,0.971,0,0,0
708,1.358,2.168,0.971,0,0,0
809,1.356,2.168,0.971,0,0,0
910,1.355,2.168,0.971,0,0,0
1011,1.354,2.168,0.971,0,0,0
1112,1.352,2.168,0.971,0,0,0
1218,1.351,2.168,0.971,0,0,0
1319,1.349,2.168,0.971,0,0,0
1420,1.348,2.168,0.971,0,0,0
1522,1.346,2.168,0.971,0,0,0
1623,1.346,2.168,0.971,0,0,0
1724,1.344,2.168,0.971,0,0,0
1825,1.343,2.168,0.971,0,0,0
1926,1.341,2.168,0.972,0,0,0
2028,1.339,2.168,0.972,0,0,0
2129,1.337,2.168,0.972,0,0,0
2230,1.335,2.168,0.972,0,0,0
2331,1.333,2.168,0.972,0,0,0
2433,1.331,2.168,0.972,0,0,0
2534,1.328,2.168,0.972,0,0,0
2635,1.326,2.168,0.972,0,0,0
2737,1.319,2.168,0.972,0,0,0
2838,1.314,2.168,0.973,0,0,0
2943,1.306,2.168,0.973,0,0,0
3044,1.3,2.168,0.973,0,0,0
3145,1.292,2.168,0.973,0,0,0
3246,1.286,2.168,0.974,0,0,0
3347,1.276,2.168,0.974,0,0,0
3448,1.267,2.168,0.974,0,0,0
3550,1.26,2.168,0.974,0,0,0
3656,1.25,2.168,0.975,0,0,0
3757,1.242,2.168,0.975,0,0,0
3859,1.232,2.168,0.975,0,0,0
3960,1.221,2.168,0.976,0,0,0
4061,1.213,2.168,0.976,0,0,0
4162,1.201,2.168,0.976,0,0,0
4264,1.193,2.168,0.976,0,0,0
4365,1.181,2.168,0.977,0,0,0
4466,1.173,2.168,0.977,0,0,0
4567,1.16,2.168,0.977,0,0,0
4669,1.151,2.168,0.978,0,0,0
4769,1.139,2.168,0.978,0,0,0
4870,1.13,2.168,0.978,0,0,0
4972,1.116,2.168,0.979,0,0,0
5073,1.107,2.168,0.979,0,0,0
5174,1.093,2.168,0.979,0,0,0
5275,1.084,2.168,0.98,0,0,0
5376,1.069,2.168,0.98,0,0,0
5478,1.059,2.168,0.98,0,0,0
5579,1.045,2.168,0.981,0,0,0
5680,1.035,2.168,0.981,0,0,0
5781,1.02,2.168,0.982,0,0,0
5882,1.01,2.168,0.982,0,0,0
5983,0.995,2.168,0.982,0,0,0
6084,0.984,2.168,0.983,0,0,0
6185,0.969,2.168,0.983,0,0,0
6286,0.953,2.168,0.983,0,0,0
6387,0.942,2.168,0.984,0,0,0
6488,0.926,2.168,0.984,0,0,0
6589,0.915,2.168,0.984,0,0,0
6690,0.899,2.168,0.985,0,0,0
