Time,x,y,z,Red,Green,Blue
101,0.49999985098838806,1.0061004161834717,1.0,0,0,0
202,0.49999985098838806,1.0061235427856445,1.0,0,0,0
302,0.49999985098838806,1.0061421394348145,1.0,0,0,0
403,0.49999985098838806,1.0061724185943604,1.0,0,0,0
504,0.49999985098838806,1.0061941146850586,1.0,0,0,0
604,0.49999985098838806,1.0062272548675537,1.0,0,0,0
705,0.49999985098838806,1.006249189376831,1.0,0,0,0
806,0.49999985098838806,1.006281852722168,1.0,0,0,0
907,0.49999985098838806,1.0063045024871826,1.0,0,0,0
1007,0.49999985098838806,1.0063364505767822,1.0,0,0,0
1108,0.49999985098838806,1.0063586235046387,1.0,0,0,0
1209,0.49999985098838806,1.0063903331756592,1.0,0,0,0
1309,0.49999985098838806,1.0064117908477783,1.0,0,0,0
1409,0.49999985098838806,1.006441593170166,1.0,0,0,0
1510,0.49999985098838806,1.0064618587493896,1.0,0,0,0
1610,0.49999985098838806,1.0064904689788818,1.0,0,0,0
1710,0.49999985098838806,1.0065093040466309,1.0,0,0,0
1812,0.49999985098838806,1.0065369606018066,1.0,0,0,0
1912,0.49999985098838806,1.0065548419952393,1.0,0,0,0
2013,0.49999985098838806,1.006579875946045,1.0,0,0,0
2114,0.49999985098838806,1.006596565246582,1.0,0,0,0
2215,0.49999985098838806,1.0066204071044922,1.0,0,0,0
2315,0.49999985098838806,1.0066437721252441,1.0,0,0,0
2416,0.49999985098838806,1.0066580772399902,1.0,0,0,0
2516,0.49999985098838806,1.0066790580749512,1.0,0,0,0
2617,0.49999985098838806,1.0066921710968018,1.0,5,5,5
2717,0.49999985098838806,1.0067105293273926,1.0,20,20,20
2818,0.49999985098838806,1.0067229270935059,1.0,35,35,35
2919,0.49999985098838806,1.006739616394043,1.0,65,65,65
3019,0.5000027418136597,1.0067627429962158,1.0,91,91,91
3120,0.4959734082221985,1.0024113655090332,1.0,137,137,137
3220,0.48929405212402344,0.9955700635910034,1.0,174,174,174
3320,0.4745514392852783,0.9812608361244202,1.0,236,236,236
3421,0.46181872487068176,0.9696492552757263,1.0,255,255,255
3521,0.4394431412220001,0.950674831867218,1.0,255,255,255
3623,0.4217779338359833,0.9368495941162109,1.0,236,236,236
3723,0.3924396336078644,0.9158837199211121,1.0,174,174,174
3824,0.3707216680049896,0.9018034934997559,1.0,138,138,138
3925,0.3354656994342804,0.8813675045967102,1.0,91,91,91
4025,0.3095530867576599,0.8680623173713684,1.0,65,65,65
4125,0.2687833309173584,0.8499003648757935,1.0,35,35,35
4226,0.2393418252468109,0.8386914730072021,1.0,20,20,20
4326,0.19333580136299133,0.8242138624191284,1.0,5,5,5
4426,0.16116909682750702,0.8161697387695312,1.0,0,0,0
4527,0.11100040376186371,0.806882381439209,1.0,0,0,0
4627,0.0758555456995964,0.8026633858680725,1.0,5,5,5
4727,0.022193685173988342,0.7997510433197021,1.0,20,20,20
4828,-0.015027140267193317,0.800217866897583,1.0,35,35,35
4928,-0.07136385887861252,0.8048031330108643,1.0,65,65,65
5028,-0.10974016040563583,0.8106337785720825,1.0,91,91,91
5129,-0.1665109544992447,0.823455810546875,1.0,137,137,137
5229,-0.20484134554862976,0.835037887096405,1.0,174,174,174
5330,-0.26174962520599365,0.8569235801696777,1.0,236,236,236
5430,-0.2995084524154663,0.8747734427452087,1.0,255,255,255
5531,-0.3540326952934265,0.905786395072937,1.0,255,255,255
5631,-0.38929063081741333,0.9295831322669983,1.0,236,236,236
5731,-0.44129279255867004,0.9709272980690002,1.0,174,174,174
5831,-0.4733586013317108,1.0009040832519531,1.0,138,138,138
5932,-0.5184744596481323,1.050209403038025,1.0,91,91,91
6032,-0.5470609664916992,1.0871354341506958,1.0,65,65,65
6132,-0.5853102207183838,1.1458967924118042,1.0,35,35,35
6234,-0.6071017980575562,1.1865143775939941,1.0,20,20,20
6335,-0.6362904906272888,1.2536163330078125,1.0,5,5,5
6435,-0.6517860889434814,1.2997184991836548,1.0,0,0,0
6536,-0.6692927479743958,1.3719391822814941,1.0,0,0,0
6637,-0.6793834567070007,1.422356128692627,1.0,5,5,5
6737,-0.6815749406814575,1.4990438222885132,1.0,20,20,20
6838,-0.6777991056442261,1.5778205394744873,1.0,44,44,35
6939,-0.6700834631919861,1.6322780847549438,1.0,65,65,65
7039,-0.6513261795043945,1.7108687162399292,1.0,105,105,105
7140,-0.632911741733551,1.7645180225372314,1.0,137,137,137
7240,-0.5973170399665833,1.8424594402313232,1.0,193,193,193
7341,-0.5679850578308105,1.8926080465316772,1.0,236,236,236
7441,-0.515466034412384,1.9645947217941284,1.0,255,255,255
7541,-0.47416162490844727,2.010227680206299,1.0,255,255,255
7642,-0.40381115674972534,2.0729026794433594,1.0,214,214,214
7743,-0.35076141357421875,2.1105570793151855,1.0,174,174,174
7843,-0.2626033425331116,2.1589059829711914,1.0,121,121,121
7944,-0.1967996060848236,2.185314178466797,1.0,91,91,91
8044,-0.09497363865375519,2.212282657623291,1.0,54,54,54
8145,-0.03318571299314499,2.2210886478424072,1.0,35,35,35
8245,0.05283806473016739,2.224348783493042,1.0,14,14,14
8346,0.105444997549057,2.2212538719177246,1.0,5,5,5
8446,0.17766830325126648,2.2106359004974365,1.0,0,0,0
8547,0.2235221117734909,2.1999378204345703,1.0,0,0,0
8647,0.28598159551620483,2.1801538467407227,1.0,9,9,9
8748,0.3246966600418091,2.164644241333008,1.0,20,20,20
8848,0.3783642053604126,2.1386489868164062,1.0,44,44,44
8949,0.4113202393054962,2.119884490966797,1.0,65,65,65
9049,0.4577410817146301,2.089397430419922,1.0,105,105,105
9150,0.4861612021923065,2.0680079460144043,1.0,137,137,137
9250,0.5255618095397949,2.033845901489258,1.0,193,193,193
9350,0.5489763617515564,2.0107808113098145,1.0,236,236,236
9451,0.5805503726005554,1.9756784439086914,1.0,255,255,255
9552,0.6000730395317078,1.951279878616333,1.0,255,255,255
9652,0.6255761981010437,1.9154644012451172,1.0,214,214,214
9753,0.6415309309959412,1.8903517723083496,1.0,174,174,174
9853,0.6624528169631958,1.853097677230835,1.0,121,121,121
9954,0.6748234033584595,1.828294038772583,1.0,91,91,91
10054,0.690929651260376,1.7913271188735962,1.0,54,54,54
10154,0.7004998326301575,1.7661954164505005,1.0,35,35,35
10255,0.7126030325889587,1.7289897203445435,1.0,14,14,14
10355,0.7192248702049255,1.7049463987350464,1.0,5,5,5
10455,0.7275758385658264,1.6679737567901611,1.0,0,0,0
10556,0.7319557666778564,1.644225001335144,1.0,0,0,0
10656,0.736629843711853,1.608957052230835,1.0,9,9,9
10757,0.7387871742248535,1.585734248161316,1.0,20,20,20
10857,0.7405925989151001,1.551418423652649,1.0,44,44,44
10958,0.7409422397613525,1.5289356708526611,1.0,65,65,65
11059,0.7399708032608032,1.495856523513794,1.0,105,105,105
11160,0.7375295162200928,1.463631272315979,1.0,155,155,137
11260,0.7351982593536377,1.4426705837249756,1.0,193,193,193
11361,0.7306456565856934,1.4120371341705322,1.0,255,255,255
11462,0.7267330884933472,1.391296148300171,1.0,255,255,255
11563,0.7202411890029907,1.3624521493911743,0.9998648762702942,255,255,255
11663,0.7153371572494507,1.3434334993362427,0.9987994432449341,214,214,214
11763,0.7071129083633423,1.3160676956176758,0.9962274432182312,155,155,155
11864,0.7011206746101379,1.297980785369873,0.994168221950531,121,121,121
11965,0.691456139087677,1.2719286680221558,0.9907321929931641,78,78,78
12066,0.6845583915710449,1.2549142837524414,0.9883160591125488,54,54,54
12166,0.6739103198051453,1.2307133674621582,0.9845567345619202,27,27,27
12267,0.666573703289032,1.215547800064087,0.9819834232330322,14,14,14
12367,0.6549912691116333,1.192979097366333,0.9779515862464905,2,2,2
12467,0.6468909978866577,1.1784229278564453,0.9752902388572693,0,0,0
12568,0.6347460746765137,1.1576759815216064,0.9710482358932495,2,2,2
12669,0.6263048052787781,1.1442387104034424,0.9682483077049255,9,9,9
12769,0.6138553619384766,1.1254699230194092,0.9639407396316528,27,27,27
12870,0.6054801940917969,1.1135075092315674,0.9610780477523804,44,44,44
12970,0.5929881930351257,1.0964354276657104,0.9566117525100708,78,78,78
13070,0.5843734741210938,1.0854341983795166,0.9537457823753357,105,105,105
13171,0.572218120098114,1.0703524351119995,0.9491897225379944,155,155,155
13271,0.5639684200286865,1.0606226921081543,0.9462538957595825,193,193,193
13371,0.5523518919944763,1.047554612159729,0.9417877793312073,255,255,255
13472,0.544975996017456,1.039380669593811,0.938690185546875,255,255,255
13573,0.5345498323440552,1.0284093618392944,0.9341195821762085,255,255,255
13673,0.5281970500946045,1.0218241214752197,0.9311330914497375,214,214,214
13774,0.519762396812439,1.0135986804962158,0.926357626914978,155,155,155
13874,0.5151933431625366,1.010399341583252,0.9233801960945129,121,121,121
13975,0.5268980860710144,1.002051830291748,0.918692946434021,0,0,0
14075,0.5450688600540161,0.9935672879219055,0.9156060218811035,255,255,255
14176,0.5769299864768982,0.9777159094810486,0.9107542037963867,0,0,0
14276,0.5998271703720093,0.9645465612411499,0.9078553915023804,0,0,0
14376,0.635039746761322,0.9409924149513245,0.9031504392623901,255,255,255
14477,0.6579312086105347,0.9238986968994141,0.8998693227767944,0,0,0
14577,0.692145586013794,0.8933277726173401,0.8950312733650208,255,255,255
14678,0.7133954763412476,0.8715702295303345,0.8919692039489746,0,0,0
14778,0.7437177300453186,0.8351374864578247,0.8873227834701538,255,255,255
14878,0.7624981999397278,0.8078474402427673,0.883875846862793,255,255,255
14979,0.7870640754699707,0.765693724155426,0.8791233897209167,0,0,0
15080,0.8019185662269592,0.734426736831665,0.8759227395057678,255,255,255
15180,0.8182189464569092,0.6871057748794556,0.871399998664856,0,0,0
15281,0.8274818658828735,0.65300452709198,0.868140459060669,0,0,0
