Time,x,y,z,Red,Green,Blue
100,0.4996072053909302,-4.172325134277344e-06,1.0,0,0,0
201,0.4984681010246277,-1.9073486328125e-05,1.0,0,0,0
302,0.49755600094795227,-3.2067298889160156e-05,1.0,0,0,0
402,0.49611565470695496,-5.4836273193359375e-05,1.0,0,0,0
503,0.4951269328594208,-7.218122482299805e-05,1.0,0,0,0
603,0.4935426115989685,-9.930133819580078e-05,1.0,0,0,0
704,0.4924260377883911,-0.00011903047561645508,1.0,0,0,0
804,0.4907786548137665,-0.00014907121658325195,1.0,0,0,0
905,0.489661306142807,-0.0001696944236755371,1.0,0,0,0
1006,0.48797839879989624,-0.00020354986190795898,1.0,0,0,0
1106,0.4868280589580536,-0.0002256631851196289,1.0,0,0,0
1206,0.48507022857666016,-0.00026023387908935547,1.0,0,0,0
1307,0.48392146825790405,-0.00028449296951293945,1.0,0,0,0
1407,0.48212730884552,-0.0003209710121154785,1.0,0,0,0
1508,0.4808846116065979,-0.00034624338150024414,1.0,0,0,0
1608,0.4790832996368408,-0.0003847479820251465,1.0,0,0,0
1709,0.47788795828819275,-0.0004106760025024414,1.0,0,0,0
1809,0.4761106073856354,-0.0004507303237915039,1.0,0,0,0
1910,0.4748455286026001,-0.00047791004180908203,1.0,0,0,0
2010,0.47311535477638245,-0.0005180835723876953,1.0,0,0,0
2110,0.47178569436073303,-0.0005472302436828613,1.0,0,0,0
2211,0.4699707627296448,-0.0005903244018554688,1.0,0,0,0
2312,0.4687345325946808,-0.0006192326545715332,1.0,0,0,0
2412,0.4669211208820343,-0.0006628036499023438,1.0,0,0,0
2512,0.4657157361507416,-0.0006911158561706543,1.0,0,0,0
2613,0.4637503921985626,-0.000737309455871582,1.0,20,20,20
2713,0.46258336305618286,-0.0007672309875488281,1.0,9,9,9
2813,0.4607192873954773,-0.0008133649826049805,1.0,0,0,0
2914,0.45951414108276367,-0.0008448362350463867,1.0,0,0,0
3015,0.45759105682373047,-0.0008802413940429688,1.0,5,5,5
3115,0.4546438455581665,0.000826418399810791,1.0,14,14,14
3216,0.44714269042015076,0.006291091442108154,1.0,35,35,35
3316,0.44020482897758484,0.011863410472869873,1.0,54,54,54
3417,0.4263177216053009,0.02304363250732422,1.0,91,91,91
3519,0.4148842692375183,0.032205939292907715,1.0,121,121,121
3619,0.3941064178943634,0.04823338985443115,1.0,174,174,174
3720,0.36869627237319946,0.06036108732223511,1.0,214,214,214
3820,0.34910789132118225,0.07997053861618042,1.0,255,255,255
3921,0.3153291940689087,0.1010439395904541,1.0,255,255,255
4022,0.28999656438827515,0.11545360088348389,1.0,236,236,236
4123,0.24722623825073242,0.136968195438385,1.0,174,174,174
4223,0.21545980870723724,0.15094196796417236,1.0,137,137,137
4324,0.16442295908927917,0.16990160942077637,1.0,91,91,91
4424,0.12706425786018372,0.18121081590652466,1.0,65,65,65
4525,0.06690690666437149,0.19506394863128662,1.0,35,35,35
4625,0.02453841269016266,0.20178461074829102,1.0,20,20,20
4726,-0.04216302931308746,0.20737695693969727,1.0,5,5,5
4827,-0.0878075510263443,0.20774543285369873,1.0,0,0,0
4927,-0.15855373442173004,0.20274674892425537,1.0,0,0,0
5028,-0.20579220354557037,0.19558757543563843,1.0,5,5,5
5128,-0.27783459424972534,0.17850852012634277,1.0,20,20,20
5229,-0.32534170150756836,0.16294991970062256,1.0,35,35,35
5329,-0.39476433396339417,0.1333770751953125,1.0,65,65,65
5430,-0.43924689292907715,0.10984790325164795,1.0,91,91,91
5530,-0.5023643970489502,0.06927794218063354,1.0,137,137,137
5631,-0.542585015296936,0.03828173875808716,1.0,174,174,174
5731,-0.598139762878418,-0.012874901294708252,1.0,236,236,236
5832,-0.6315611600875854,-0.049163609743118286,1.0,255,255,255
5932,-0.6764673590660095,-0.10719144344329834,1.0,255,255,255
6033,-0.7031559944152832,-0.14811789989471436,1.0,236,236,236
6133,-0.736954391002655,-0.2109244465827942,1.0,174,174,174
6234,-0.7557953000068665,-0.25351136922836304,1.0,137,137,137
6334,-0.778193473815918,-0.31775420904159546,1.0,91,91,91
6434,-0.7897537350654602,-0.36092448234558105,1.0,65,65,65
6536,-0.8016892075538635,-0.4255915880203247,1.0,35,35,35
6636,-0.8062072396278381,-0.4678727090358734,1.0,20,20,20
6736,-0.8085910081863403,-0.5295682549476624,1.0,5,5,5
6837,-0.8072688579559326,-0.5697722434997559,1.0,0,0,0
6938,-0.8014737367630005,-0.6269760727882385,1.0,0,0,0
7039,-0.7950831055641174,-0.6642398834228516,1.0,5,5,5
7139,-0.7826880812644958,-0.717244029045105,1.0,20,20,20
7240,-0.772480309009552,-0.7509833574295044,1.0,35,35,35
7341,-0.7546128630638123,-0.7990506887435913,1.0,65,65,65
7441,-0.7344241142272949,-0.8289446234703064,1.0,91,91,91
7541,-0.7201483249664307,-0.870606541633606,1.0,137,137,137
7642,-0.6971876621246338,-0.909212052822113,1.0,193,193,174
7743,-0.6811847686767578,-0.9330295920372009,1.0,236,236,236
7843,-0.6566983461380005,-0.9659653902053833,1.0,255,255,255
7944,-0.63966965675354,-0.9865448474884033,1.0,255,255,255
8045,-0.6142318248748779,-1.0146541595458984,1.0,214,214,214
8145,-0.5964007377624512,-1.0324798822402954,1.0,174,174,174
8246,-0.567395031452179,-1.058825135231018,1.0,121,121,121
8347,-0.5469858646392822,-1.0755069255828857,1.0,91,91,91
8448,-0.5146238207817078,-1.099397897720337,1.0,54,54,54
8548,-0.4922807514667511,-1.114131212234497,1.0,35,35,35
8649,-0.45579540729522705,-1.1355239152908325,1.0,14,14,14
8750,-0.4306214451789856,-1.148457407951355,1.0,5,5,5
8850,-0.3920186460018158,-1.1657676696777344,1.0,0,0,0
8951,-0.3648253083229065,-1.176160454750061,1.0,0,0,0
9052,-0.3234734833240509,-1.189399242401123,1.0,9,9,9
