Time,x,y,z,Red,Green,Blue
100,-0.5003927946090698,-3.814697265625e-06,1.0,0,0,0
201,-0.5015319585800171,-1.8715858459472656e-05,1.0,0,0,0
302,-0.5024440288543701,-3.170967102050781e-05,1.0,0,0,0
402,-0.5038843750953674,-5.447864532470703e-05,1.0,0,0,0
503,-0.5048730969429016,-7.18235969543457e-05,1.0,0,0,0
603,-0.5064573884010315,-9.894371032714844e-05,1.0,0,0,0
704,-0.5075740218162537,-0.00011867284774780273,1.0,0,0,0
804,-0.5092213749885559,-0.0001487135887145996,1.0,0,0,0
905,-0.5103387236595154,-0.00016933679580688477,1.0,0,0,0
1006,-0.5120216012001038,-0.00020319223403930664,1.0,0,0,0
1106,-0.5131719708442688,-0.00022530555725097656,1.0,0,0,0
1206,-0.5149298310279846,-0.0002598762512207031,1.0,0,0,0
1307,-0.5160785913467407,-0.0002841353416442871,1.0,0,0,0
1407,-0.51787269115448,-0.00032061338424682617,1.0,0,0,0
1508,-0.5191153883934021,-0.0003458857536315918,1.0,0,0,0
1608,-0.5209167003631592,-0.00038439035415649414,1.0,0,0,0
1709,-0.5221120715141296,-0.00041031837463378906,1.0,0,0,0
1809,-0.523889422416687,-0.00045037269592285156,1.0,0,0,0
1910,-0.5251545310020447,-0.0004775524139404297,1.0,0,0,0
2010,-0.5268846750259399,-0.000517725944519043,1.0,0,0,0
2110,-0.5282143354415894,-0.000546872615814209,1.0,0,0,0
2211,-0.5300292372703552,-0.0005899667739868164,1.0,0,0,0
2312,-0.5312654972076416,-0.0006188750267028809,1.0,0,0,0
2412,-0.5330789089202881,-0.0006624460220336914,1.0,0,0,0
2512,-0.5342842936515808,-0.000690758228302002,1.0,0,0,0
2613,-0.5362496376037598,-0.0007369518280029297,1.0,65,65,65
2713,-0.5374166965484619,-0.0007668733596801758,1.0,44,44,44
2813,-0.5392807126045227,-0.0008130073547363281,1.0,20,20,20
2914,-0.5404858589172363,-0.0008444786071777344,1.0,9,9,9
3015,-0.5424089431762695,-0.0008798837661743164,1.0,0,0,0
3115,-0.5453503727912903,-0.0025983452796936035,1.0,0,0,0
3216,-0.5527544021606445,-0.008145004510879517,1.0,5,5,5
3316,-0.5594667792320251,-0.013919174671173096,1.0,14,14,14
3417,-0.5724976062774658,-0.02591511607170105,1.0,35,35,35
3519,-0.5828032493591309,-0.036176085472106934,1.0,54,54,54
3619,-0.6006003022193909,-0.05514729022979736,1.0,91,91,91
3720,-0.6138790249824524,-0.07044720649719238,1.0,121,121,121
3820,-0.6352718472480774,-0.09716075658798218,1.0,174,174,174
3921,-0.6504400372505188,-0.11813616752624512,1.0,214,214,214
4022,-0.673636794090271,-0.15340274572372437,1.0,255,255,255
4123,-0.6969851851463318,-0.19437861442565918,1.0,255,255,255
4223,-0.7120658755302429,-0.22509512305259705,1.0,236,236,236
4324,-0.7327080368995667,-0.27455514669418335,1.0,174,174,174
4424,-0.7451604604721069,-0.31087514758110046,1.0,137,137,137
4525,-0.7609668970108032,-0.36926865577697754,1.0,91,91,91
4625,-0.7688779830932617,-0.4106038510799408,1.0,65,65,65
4726,-0.7763006687164307,-0.47576144337654114,1.0,35,35,35
4827,-0.7779162526130676,-0.520370602607727,1.0,20,20,20
4927,-0.774844765663147,-0.5895708799362183,1.0,5,5,5
5028,-0.7689982056617737,-0.635764479637146,1.0,0,0,0
5128,-0.7539442777633667,-0.7062363028526306,1.0,0,0,0
5229,-0.7397663593292236,-0.7526797652244568,1.0,5,5,5
5329,-0.7121034264564514,-0.8207141160964966,1.0,20,20,20
5430,-0.6900197863578796,-0.8640973567962646,1.0,35,35,35
5530,-0.6516713500022888,-0.9255385994911194,1.0,65,65,65
5631,-0.622186541557312,-0.9646196365356445,1.0,91,91,91
5731,-0.5731130242347717,-1.0186536312103271,1.0,137,137,137
5832,-0.5383858680725098,-1.050880789756775,1.0,174,174,174
5932,-0.4825001358985901,-1.0941777229309082,1.0,236,236,236
6033,-0.44318023324012756,-1.1196174621582031,1.0,255,255,255
6133,-0.3825671076774597,-1.151721715927124,1.0,255,255,255
6234,-0.3416110575199127,-1.1692512035369873,1.0,236,236,236
6334,-0.279588907957077,-1.189866304397583,1.0,174,174,174
6434,-0.2380727231502533,-1.2000625133514404,1.0,137,137,137
6536,-0.17564691603183746,-1.2101327180862427,1.0,91,91,91
6636,-0.13478463888168335,-1.2134634256362915,1.0,65,65,65
6736,-0.07545379549264908,-1.213793396949768,1.0,35,35,35
6837,-0.036786213517189026,-1.2111178636550903,1.0,20,20,20
6938,0.018182486295700073,-1.2033226490020752,1.0,5,5,5
7039,0.05403628945350647,-1.1956596374511719,1.0,0,0,0
7139,0.1046941727399826,-1.1810879707336426,1.0,0,0,0
7240,0.13691449165344238,-1.1694520711898804,1.0,5,5,5
7341,0.1827646642923355,-1.1494883298873901,1.0,20,20,20
7441,0.21128033101558685,-1.1348973512649536,1.0,35,35,35
7541,0.25075048208236694,-1.111555814743042,1.0,65,65,65
7642,0.27539825439453125,-1.0950219631195068,1.0,91,91,91
7743,0.3096294105052948,-1.0690844058990479,1.0,137,137,137
7843,0.3404097855091095,-1.0424240827560425,1.0,193,193,193
7944,0.3596362769603729,-1.024024486541748,1.0,236,236,236
8045,0.38560354709625244,-0.996399462223053,1.0,255,255,255
8145,0.4020877480506897,-0.9771836996078491,1.0,255,255,255
8246,0.4262923002243042,-0.9459565877914429,1.0,215,215,215
8347,0.4416319727897644,-0.9241413474082947,1.0,174,174,174
8448,0.4633789658546448,-0.8895349502563477,1.0,121,121,121
8548,0.47677168250083923,-0.8657717704772949,1.0,91,91,91
8649,0.4960272014141083,-0.8270059823989868,1.0,54,54,54
8750,0.5076270699501038,-0.8003872036933899,1.0,35,35,35
8850,0.5228172540664673,-0.7594808340072632,1.0,14,14,14
8951,0.5318788290023804,-0.730832576751709,1.0,5,5,5
9052,0.5430116653442383,-0.6871542930603027,1.0,0,0,0
9152,0.5490683317184448,-0.6568034887313843,1.0,0,0,0
9253,0.5551439523696899,-0.6109181642532349,1.0,9,9,9
9354,0.5570358633995056,-0.5792847275733948,1.0,20,20,20
9455,0.55755615234375,-0.5318393707275391,1.0,44,44,44
9555,0.5559473633766174,-0.49940627813339233,1.0,65,65,65
9656,0.5506192445755005,-0.45114925503730774,1.0,105,105,105
9757,0.5452107787132263,-0.41842401027679443,1.0,137,137,137
9858,0.5341936349868774,-0.3694501519203186,1.0,193,193,193
9959,0.524815559387207,-0.33700233697891235,1.0,236,236,236
10059,0.5081430673599243,-0.28887030482292175,1.0,255,255,255
10160,0.49503517150878906,-0.2572660446166992,1.0,255,255,255
10261,0.47215622663497925,-0.21016091108322144,1.0,215,215,215
10361,0.4553256034851074,-0.1799831986427307,1.0,174,174,174
10461,0.4268221855163574,-0.1348269283771515,1.0,121,121,121
10562,0.4061819314956665,-0.10601601004600525,1.0,91,91,91
10662,0.37223315238952637,-0.06431910395622253,1.0,54,54,54
10763,0.33583465218544006,-0.02505996823310852,1.0,27,27,35
10864,0.3096529245376587,-1.1205673217773438e-05,1.0,14,14,14
10965,0.2683248519897461,0.02376610040664673,1.0,5,5,5
11066,0.23953939974308014,0.05691111087799072,1.0,0,0,0
11166,0.19393053650856018,0.08769875764846802,1.0,2,2,2
11267,0.162593811750412,0.10619252920150757,1.0,9,9,9
11367,0.11343935132026672,0.13150620460510254,1.0,27,27,27
11468,0.08012743294239044,0.14635062217712402,1.0,44,44,44
11568,0.028776615858078003,0.16579002141952515,0.9998648762702942,78,78,78
11668,-0.005317702889442444,0.17653512954711914,0.9987994432449341,105,105,105
11769,-0.058493152260780334,0.1900896430015564,0.9962274432182312,155,155,155
11869,-0.09393163025379181,0.19701749086380005,0.994168221950531,193,193,193
11970,-0.14671893417835236,0.20433443784713745,0.9907321929931641,255,255,255
12070,-0.1827603429555893,0.20733767747879028,0.9883160591125488,255,255,255
12171,-0.2362230271100998,0.20883327722549438,0.9845567345619202,255,255,255
12271,-0.27077585458755493,0.20792806148529053,0.9819834232330322,215,215,215
12373,-0.32304441928863525,0.20377492904663086,0.9779515862464905,155,155,155
12473,-0.35667553544044495,0.19931930303573608,0.9752902388572693,121,121,121
12574,-0.4065999686717987,0.19000506401062012,0.9710482358932495,78,78,78
12674,-0.4389840364456177,0.1822536587715149,0.9682483077049255,54,54,54
12775,-0.4860306978225708,0.16854995489120483,0.9639407396316528,27,27,27
12875,-0.5163235664367676,0.1580348014831543,0.9610780477523804,14,14,14
12975,-0.5591779351234436,0.14085030555725098,0.9566117525100708,2,2,2
13076,-0.5865139961242676,0.1285650134086609,0.9537457823753357,0,0,0
13177,-0.6253530979156494,0.10890728235244751,0.9491897225379944,2,2,2
13277,-0.6496127843856812,0.09532725811004639,0.9462538957595825,9,9,9
13378,-0.6834349036216736,0.07478988170623779,0.9417877793312073,27,27,27
13478,-0.7039119005203247,0.061309814453125,0.938690185546875,44,44,44
13578,-0.7311577200889587,0.042103707790374756,0.9341195821762085,78,78,78
13679,-0.7475636601448059,0.030211567878723145,0.9311330914497375,105,105,105
13780,-0.7678567171096802,0.01484757661819458,0.926357626914978,155,155,155
13881,-0.7786301374435425,0.007915914058685303,0.9233801960945129,193,193,193
13981,-0.789448082447052,0.01843160390853882,0.918692946434021,255,255,255
14081,-0.7922948002815247,0.03761017322540283,0.9156060218811035,0,0,0
14182,-0.7949994802474976,0.07413429021835327,0.9107542037963867,255,255,255
14283,-0.7960756421089172,0.10097473859786987,0.9078553915023804,255,255,255
14384,-0.7963954210281372,0.14506646990776062,0.9031504392623901,0,0,0
14485,-0.7955172061920166,0.17671582102775574,0.8998693227767944,255,255,255
14586,-0.7925933003425598,0.22606372833251953,0.8950312733650208,0,0,0
14686,-0.7895165681838989,0.25993648171424866,0.8919692039489746,255,255,255
14787,-0.7824009656906128,0.3140600025653839,0.8873227834701538,0,0,0
14887,-0.77638179063797,0.3504866361618042,0.883875846862793,0,0,0
14987,-0.7650805711746216,0.40633270144462585,0.8791233897209167,255,255,255
15088,-0.7499970197677612,0.4652237892150879,0.8743129968643188,0,0,0
15188,-0.737980306148529,0.5050461292266846,0.871399998664856,255,255,255
15289,-0.7178619503974915,0.564497172832489,0.8665018677711487,0,0,0
15390,-0.701663076877594,0.6054996848106384,0.8632075786590576,0,0,0
15490,-0.6753737926483154,0.6654314398765564,0.858558177947998,255,255,255
15591,-0.6537739038467407,0.7083454132080078,0.8552114367485046,0,0,0
15691,-0.6197246313095093,0.7694094181060791,0.8504915237426758,255,255,255
15792,-0.5946507453918457,0.8106417655944824,0.8470964431762695,0,0,0
15892,-0.552377462387085,0.8721832036972046,0.8423116207122803,255,255,255
15993,-0.5199029445648193,0.9134503602981567,0.8388722538948059,255,255,255
16093,-0.4690241813659668,0.9738066792488098,0.8340281844139099,0,0,0
