  [0.4, -1.159999966621399, 0.0, 0.0, 0.0, 0.0, 0.0, -5.603122946087197e-12, 5.002788344720711e-13, 0.25, 0.0, 0.0, 2.2768245622195593e-14, 5.692061405548898e-14, 1.0672615135404184e-13, -6.670384459627615e-14, 4.1689902872672595e-14, 1.2000000476837158, 0.0, 0.0, -9.107298248878237e-14, -2.2768245622195593e-13, 4.2690460541616737e-13, 8.271276729938243e-12, 1.6675961149069038e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ],  # noqa
  [0.4, -1.159999966621399, 0.0, 0.0, 0.0, -13.671861961483955, 82.03117176890365, -170.8982745185546, 122.07019608467988, 0.25, 0.0, 0.0, 2.2768245622195593e-14, 150.39064455777412, -902.3438673466444, 1879.883056972176, -1342.7736121229825, 1.2000000476837158, 0.0, 0.0, -9.107298248878237e-14, -2.2768245622195593e-13, 4.2690460541616737e-13, 8.271276729938243e-12, 1.6675961149069038e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ],  # noqa
  [0.4, -1.1699999570846558, 0.0, 0.0, 0.0, 0.0, -4.2690460541616737e-13, 5.336307567702092e-13, -1.5842163091615586e-12, 0.36000001430511475, 0.0, 0.0, 0.0, 0.0, -3.2017845406212553e-13, 2.668153783851046e-13, 0.0, 1.2000000476837158, 0.0, 0.0, -9.107298248878237e-14, -2.2768245622195593e-13, 4.2690460541616737e-13, 8.271276729938243e-12, 1.6675961149069038e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ],  # noqa
  [0.4, -1.1699999570846558, 0.0, 0.0, 0.0, 0.0, -4.2690460541616737e-13, 5.336307567702092e-13, -1.5842163091615586e-12, 0.36000001430511475, 0.0, 0.0, 0.0, 164.0624657738955, -984.3747946433735, 2050.7808221736946, -1464.8434444097825, 1.2000000476837158, 0.0, 0.0, -9.107298248878237e-14, -2.2768245622195593e-13, 4.2690460541616737e-13, 8.271276729938243e-12, 1.6675961149069038e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ],  # noqa
  [0.4, -1.1699999570846558, 0.0, 0.0, 0.0, 0.0, -4.2690460541616737e-13, 5.336307567702092e-13, -1.5842163091615586e-12, 0.47999998927116394, 0.0, 0.0, 4.5536491244391186e-14, -3.415236843329339e-13, 1.0672615135404184e-12, -1.6008922703106276e-12, -2.0844951436336297e-13, 1.2000000476837158, 0.0, 0.0, -9.107298248878237e-14, -2.2768245622195593e-13, 4.2690460541616737e-13, 8.271276729938243e-12, 1.6675961149069038e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ],  # noqa
  [0.4, -1.1699999570846558, 0.0, 0.0, 0.0, 0.0, -4.2690460541616737e-13, 5.336307567702092e-13, -1.5842163091615586e-12, 0.47999998927116394, 0.0, 0.0, 4.5536491244391186e-14, -3.415236843329339e-13, 1.0672615135404184e-12, -1.6008922703106276e-12, -2.0844951436336297e-13, 1.2000000476837158, 0.0, 0.0, -9.107298248878237e-14, -2.2768245622195593e-13, 4.2690460541616737e-13, 8.271276729938243e-12, 1.6675961149069038e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ],  # noqa
  [0.4, -1.1699999570846558, 0.0, 0.0, 0.0, -13.671861961484183, 82.03117176890493, -170.8982745185527, 122.07019608468313, 0.47999998927116394, 0.0, 0.0, 4.5536491244391186e-14, 150.3906038124111, -902.3436228744675, 1879.882547655141, -1342.7732483251034, 1.2000000476837158, 0.0, 0.0, -9.107298248878237e-14, -2.2768245622195593e-13, 4.2690460541616737e-13, 8.271276729938243e-12, 1.6675961149069038e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ],  # noqa
  [0.4, -1.1799999475479126, 0.0, 0.0, -9.107298248878237e-14, 6.830473686658678e-13, -2.5614276324970042e-12, 1.0939430513789289e-11, 1.6675961149069038e-12, 0.5899999737739563, 0.0, 0.0, 4.5536491244391186e-14, -3.415236843329339e-13, 1.2807138162485021e-12, -5.4697152568946444e-12, -8.337980574534519e-13, 1.2000000476837158, 0.0, 0.0, -9.107298248878237e-14, -2.2768245622195593e-13, 4.2690460541616737e-13, 8.271276729938243e-12, 1.6675961149069038e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ],  # noqa
  [0.4, -1.1799999475479126, 0.0, 0.0, -9.107298248878237e-14, 6.830473686658678e-13, -2.5614276324970042e-12, 1.0939430513789289e-11, 1.6675961149069038e-12, 0.5899999737739563, 0.0, 0.0, 4.5536491244391186e-14, 150.3906445577738, -902.3438673466438, 1879.8830569721729, -1342.7736121229832, 1.2000000476837158, 0.0, 0.0, -9.107298248878237e-14, -2.2768245622195593e-13, 4.2690460541616737e-13, 8.271276729938243e-12, 1.6675961149069038e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ],  # noqa
  [0.4, -1.1799999475479126, 0.0, 0.0, -9.107298248878237e-14, 6.830473686658678e-13, -2.5614276324970042e-12, 1.0939430513789289e-11, 1.6675961149069038e-12, 0.699999988079071, 0.0, 0.0, 1.3660947373317356e-13, -5.692061405548898e-13, 6.403569081242511e-13, 2.668153783851046e-13, -4.1689902872672595e-13, 1.2000000476837158, 0.0, 0.0, -9.107298248878237e-14, -2.2768245622195593e-13, 4.2690460541616737e-13, 8.271276729938243e-12, 1.6675961149069038e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ],  # noqa
