Time,x,y,z,Red,Green,Blue
101,1.6140999794006348,0.5,0.0,0,0,0
202,1.6140999794006348,0.5,0.0,0,0,0
303,1.6140999794006348,0.5,0.0,0,0,0
403,1.6140999794006348,0.5,0.0,0,0,0
504,1.6140999794006348,0.5,0.0,0,0,0
604,1.6140999794006348,0.5,0.0,0,0,0
705,1.6140999794006348,0.5,0.0,0,0,0
805,1.6140999794006348,0.5,0.0,0,0,0
907,1.6140999794006348,0.5,0.0,0,0,0
1008,1.6140999794006348,0.5,0.0,0,0,0
1108,1.6128236055374146,0.5,0.0,0,0,0
1209,1.6100976467132568,0.5,0.0,0,0,0
1310,1.606545329093933,0.5,0.0,0,0,0
1411,1.6038010120391846,0.5,0.0,0,0,0
1512,1.5991846323013306,0.5,0.0,0,0,0
1612,1.595618486404419,0.5,0.0,0,0,0
1712,1.589821457862854,0.5,0.0,0,0,0
1813,1.5854614973068237,0.5,0.0,0,0,0
1914,1.578906774520874,0.5,0.0,0,0,0
2015,1.5738050937652588,0.5,0.0,0,0,0
2116,1.5662415027618408,0.5,0.0014588263584300876,0,0,0
2216,1.5608824491500854,0.5,0.006451411172747612,0,0,0
2316,1.5523778200149536,0.5,0.01963864266872406,0,0,0
2417,1.5464026927947998,0.5,0.03130153939127922,0,0,0
2518,1.5369913578033447,0.5,0.05288243293762207,0,0,0
2618,1.5304232835769653,0.5,0.0697222352027893,0,0,0
2719,1.5207242965698242,0.5,0.09724844992160797,0,0,0
2820,1.5136048793792725,0.5,0.11740712821483612,0,0,0
2921,1.5028256177902222,0.5,0.14943987131118774,0,0,0
3022,1.4954907894134521,0.5,0.1721906065940857,0,0,0
3123,1.4842904806137085,0.5,0.20750415325164795,0,0,0
3224,1.4719769954681396,0.5,0.23224836587905884,246,246,246
3325,1.464227318763733,0.5,0.27028489112854004,183,183,183
3425,1.4519227743148804,0.5,0.3092164397239685,128,128,128
3526,1.4437532424926758,0.5,0.3361155092716217,98,98,98
3627,1.4308141469955444,0.5,0.37627607583999634,59,59,59
3727,1.4222431182861328,0.5,0.403495728969574,39,39,39
3827,1.4086976051330566,0.5,0.44480234384536743,17,17,17
3928,1.3997434377670288,0.5,0.47254645824432373,7,7,7
4028,1.3856199979782104,0.5,0.5142804980278015,0,0,0
4129,1.3763010501861572,0.5,0.5420700311660767,0,0,0
4231,1.3616280555725098,0.5,0.5835127830505371,7,7,7
4331,1.3519625663757324,0.5,0.6108685731887817,17,17,17
4431,1.3376705646514893,0.5,0.6516523361206055,40,40,40
4531,1.3276885747909546,0.5,0.6784340143203735,60,60,60
4632,1.312018632888794,0.5,0.7177833914756775,98,98,98
4733,1.3017261028289795,0.5,0.743449330329895,130,130,130
4834,1.286547303199768,0.5,0.7811638712882996,184,184,184
4935,1.275972843170166,0.5,0.8051133751869202,226,226,226
5035,1.2603963613510132,0.5,0.8401644825935364,255,255,255
5136,1.2495571374893188,0.5,0.8622662425041199,255,255,255
5237,1.2336077690124512,0.5,0.8936928510665894,226,226,226
5338,1.2225207090377808,0.5,0.9132236242294312,184,184,184
5439,1.2062233686447144,0.5,0.9396975040435791,130,130,130
5540,1.1949055194854736,0.5,0.9555785655975342,99,99,99
5640,1.1782848834991455,0.5,0.9754050970077515,60,60,60
5741,1.1667534112930298,0.5,0.9859592914581299,40,40,40
5841,1.149834394454956,0.5,0.9967658519744873,17,17,17
5942,1.138106346130371,0.5,0.9998290538787842,7,7,7
6043,1.1209137439727783,0.5,1.000122308731079,0,0,0
6143,1.1090061664581299,0.5,1.0005122423171997,0,0,0
6244,1.0915648937225342,0.5,1.021942377090454,7,7,7
6345,1.0794947147369385,0.5,1.0264673233032227,16,16,16
6445,1.0607211589813232,0.5,1.0301469564437866,38,38,38
6546,1.0429277420043945,0.5,1.0326725244522095,58,58,58
6647,1.0306293964385986,0.5,1.0340304374694824,97,97,97
6748,1.0126523971557617,0.5,1.0357608795166016,145,145,145
6848,1.0002362728118896,0.5,1.0367621183395386,181,181,181
6948,0.9821006655693054,0.5,1.0380966663360596,244,244,244
7049,0.9695841670036316,0.5,1.0388703346252441,255,255,255
7150,0.9501703977584839,0.5,1.0399521589279175,255,255,255
7251,0.9375675320625305,0.5,1.0405895709991455,229,229,229
7352,0.9191854000091553,0.5,1.0414737462997437,168,168,168
7452,0.9065168499946594,0.5,1.0420318841934204,133,133,133
7552,0.8868958950042725,0.5,1.0427788496017456,87,87,87
7653,0.8741771578788757,0.5,1.0432411432266235,62,62,62
7754,0.8544929027557373,0.5,1.0438833236694336,32,32,32
7854,0.8417421579360962,0.5,1.0442991256713867,18,18,18
7954,0.8220229148864746,0.5,1.0448639392852783,5,5,5
8055,0.8092586398124695,0.5,1.0452160835266113,0,0,0
8156,0.7895326018333435,0.5,1.0457286834716797,1,1,1
8257,0.7767731547355652,0.5,1.0461119413375854,6,6,6
8357,0.7570688128471375,0.5,1.0467311143875122,21,21,21
8458,0.7431755661964417,0.5,1.0471729040145874,36,36,36
8558,0.7235233187675476,0.5,1.0479317903518677,67,67,67
8659,0.7096777558326721,0.5,1.0484598875045776,94,94,94
8759,0.6901084184646606,0.5,1.0493112802505493,141,141,141
8860,0.6694565415382385,0.5,1.0502318143844604,198,198,198
8961,0.6557336449623108,0.5,1.0509028434753418,240,240,240
9062,0.6363630890846252,0.5,1.051929235458374,255,255,255
9163,0.6227442026138306,0.5,1.052678108215332,255,255,255
9263,0.6024094820022583,0.5,1.0538653135299683,212,212,212
9364,0.5889207124710083,0.5,1.0547126531600952,172,172,172
9464,0.5676846504211426,0.5,1.0560288429260254,119,119,119
9565,0.5543545484542847,0.5,1.05693519115448,90,90,90
9666,0.5333889722824097,0.5,1.0584222078323364,54,54,54
9767,0.5202420949935913,0.5,1.0594279766082764,35,35,35
9867,0.4995858669281006,0.5,1.0610451698303223,14,14,14
9968,0.48557233810424805,0.5,1.062197208404541,5,5,5
10069,0.46527624130249023,0.5,1.0639903545379639,0,0,0
10170,0.4515230655670166,0.5,1.065195918083191,1,1,1
10271,0.43058884143829346,0.5,1.0671637058258057,9,9,9
10371,0.417134165763855,0.5,1.0684913396835327,20,20,20
10471,0.3966817855834961,0.5,1.0706048011779785,44,44,44
10572,0.3825514316558838,0.5,1.072051763534546,65,65,65
10673,0.36215126514434814,0.5,1.074354887008667,105,105,105
10774,0.3411448001861572,0.5,1.0767406225204468,154,154,154
10875,0.3276897668838501,0.5,1.0783979892730713,193,193,193
10975,0.30738627910614014,0.5,1.0809262990951538,255,255,255
11076,0.29394805431365967,0.5,1.0825353860855103,255,255,255
11177,0.27307164669036865,0.5,1.082341194152832,255,255,255
11277,0.25975751876831055,0.5,1.0804057121276855,216,216,216
11378,0.2398228645324707,0.5,1.075974464416504,157,157,157
11479,0.22631001472473145,0.5,1.0730282068252563,123,123,123
11580,0.20580244064331055,0.5,1.0710405111312866,79,79,79
11681,0.19307899475097656,0.5,1.0725252628326416,56,56,56
11782,0.1730971336364746,0.5,1.0810084342956543,28,28,28
11883,0.15978360176086426,0.5,1.0916005373001099,15,15,15
11984,0.14064157009124756,0.5,1.1150764226913452,3,3,3
12085,0.12778723239898682,0.5,1.1356092691421509,0,0,0
12185,0.10918474197387695,0.5,1.17196786403656,2,2,2
12286,0.09709596633911133,0.5,1.1986445188522339,8,8,8
12387,0.07905781269073486,0.5,1.2403128147125244,26,26,26
12488,0.0676194429397583,0.5,1.267190933227539,42,42,42
12589,0.05110132694244385,0.5,1.3036606311798096,255,255,255
12689,0.035222768783569336,0.5,1.3324609994888306,0,0,0
12790,0.025693893432617188,0.5,1.3454281091690063,255,255,255
12891,0.012856721878051758,0.5,1.3542609214782715,0,0,0
12991,0.005861520767211914,0.5,1.3519940376281738,0,0,0
13092,8.0108642578125e-05,0.5,1.3360135555267334,255,255,255
13192,0.0,0.5,1.3173515796661377,0,0,0
13293,0.0,0.5,1.2782437801361084,255,255,255
13394,0.0,0.5,1.244996190071106,0,0,0
13494,0.0,0.5,1.1864644289016724,255,255,255
13595,0.0,0.5,1.1431187391281128,255,255,255
13697,0.0,0.5,1.0743179321289062,0,0,0
13797,0.0,0.5,1.027602195739746,255,255,255
13898,0.0,0.5,0.9599291086196899,0,0,0
13998,0.0,0.5,0.9176467061042786,0,0,0
14099,0.0,0.5,0.8624258041381836,255,255,255
14200,0.0,0.5,0.8321547508239746,0,0,0
14300,0.0,0.5,0.7987306118011475,255,255,255
14401,0.0,0.5,0.7858655452728271,0,0,0
14502,0.0,0.5,0.7814580202102661,255,255,255
14604,0.0,0.5,0.7889682650566101,255,255,255
14704,0.0,0.5,0.8157639503479004,0,0,0
14804,0.0,0.5,0.8434542417526245,255,255,255
14904,0.0,0.5,0.8981464505195618,0,0,0
15004,0.0,0.5,0.9423572421073914,0,0,0
15105,0.0,0.5,1.0184557437896729,255,255,255
15206,0.0,0.5,1.10178542137146,0,0,0
15307,0.0,0.5,1.159183144569397,255,255,255
15409,0.0,0.5,1.2169528007507324,0,0,0
15509,0.0,0.5,1.3004690408706665,255,255,255
15609,0.0,0.5,1.3770415782928467,0,0,0
15710,0.0,0.5,1.4222259521484375,0,0,0
15811,0.0,0.5,1.4779030084609985,255,255,255
15911,0.0,0.5,1.5060325860977173,0,0,0
16011,0.0,0.5,1.5326664447784424,255,255,255
16112,0.0,0.5,1.5395662784576416,255,255,255
16213,0.0,0.5,1.533108115196228,0,0,0
16314,0.0,0.5,1.5178985595703125,255,255,255
16414,0.0,0.5,1.4794245958328247,0,0,0
16515,0.0,0.5,1.4442448616027832,255,255,255
16616,0.0,0.5,1.3799700736999512,0,0,0
16717,0.0,0.5,1.3303004503250122,0,0,0
16818,0.0,0.5,1.2493788003921509,255,255,255
16918,0.0,0.5,1.1926171779632568,0,0,0
17019,0.0,0.5,1.1073646545410156,255,255,255
17119,0.0,0.5,1.0520615577697754,255,255,255
17219,0.0,0.5,0.9752709269523621,0,0,0
17320,0.0,0.5,0.929410994052887,255,255,255
17421,0.0,0.5,0.8720222115516663,0,0,0
17521,0.0,0.5,0.8422792553901672,255,255,255
17622,0.0,0.5,0.812557578086853,255,255,255
17723,0.0,0.5,0.8029057383537292,0,0,0
17824,0.0,0.5,0.8043959140777588,255,255,255
17925,0.0,0.5,0.8241919875144958,0,0,0
18026,0.0,0.5,0.8472335338592529,255,255,255
18127,0.0,0.5,0.8943376541137695,0,0,0
18228,0.0,0.5,0.9330329895019531,0,0,0
18329,0.0,0.5,0.9987589120864868,255,255,255
18429,0.0,0.5,1.0467181205749512,0,0,0
18530,0.0,0.5,1.120697259902954,255,255,255
18630,0.0,0.5,1.170393943786621,255,255,255
18731,0.0,0.5,1.2412790060043335,0,0,0
