Time,x,y,z,Red,Green,Blue
101,1.5992248058319092,-1.2199357748031616,0.0,0,0,0
202,1.5975003242492676,-1.2199199199676514,0.0,0,0,0
303,1.5963529348373413,-1.2199084758758545,0.0,0,0,0
403,1.5946284532546997,-1.219889760017395,0.0,0,0,0
504,1.5934926271438599,-1.2198766469955444,0.0,0,0,0
604,1.5917681455612183,-1.2198550701141357,0.0,0,0,0
705,1.590618371963501,-1.2198396921157837,0.0,0,0,0
805,1.5889081954956055,-1.2198154926300049,0.0,0,0,0
907,1.5877584218978882,-1.2197983264923096,0.0,0,0,0
1008,1.5860483646392822,-1.2197712659835815,0.0,0,0,0
1108,1.5836278200149536,-1.2197521924972534,0.0,0,0,0
1209,1.579186201095581,-1.2197221517562866,0.0,0,0,0
1310,1.5758205652236938,-1.2197011709213257,0.0,0,0,0
1411,1.5700299739837646,-1.2196685075759888,0.0,0,0,0
1512,1.5657987594604492,-1.2196455001831055,0.0,0,0,0
1612,1.558973789215088,-1.2196096181869507,0.0,0,0,0
1712,1.5514652729034424,-1.2195847034454346,0.0,0,0,0
1813,1.545957326889038,-1.2195463180541992,0.0,0,0,0
1914,1.5376858711242676,-1.219506025314331,0.0,0,0,0
2015,1.5314348936080933,-1.2194781303405762,0.0,0,0,0
2116,1.522161602973938,-1.2194350957870483,0.0014588263584300876,0,0,0
2216,1.5156664848327637,-1.2194056510925293,0.006451411172747612,0,0,0
2316,1.5054388046264648,-1.2193593978881836,0.01963864266872406,0,0,0
2417,1.4983288049697876,-1.2193281650543213,0.03130153939127922,0,0,0
2518,1.4871991872787476,-1.219279170036316,0.05288243293762207,0,0,0
2618,1.4794819355010986,-1.219245433807373,0.0697222352027893,0,0,0
2719,1.4680730104446411,-1.2191940546035767,0.09724844992160797,0,0,0
2820,1.4598045349121094,-1.219158411026001,0.11740712821483612,0,0,0
2921,1.4473154544830322,-1.2191040515899658,0.14943987131118774,0,0,0
3022,1.4388418197631836,-1.219066858291626,0.1721906065940857,0,0,0
3123,1.4268591403961182,-1.2190409898757935,0.20750415325164795,0,0,0
3224,1.4188902378082275,-1.21904718875885,0.23224836587905884,31,31,31
3325,1.4076130390167236,-1.2190680503845215,0.27028489112854004,60,60,60
3425,1.400397539138794,-1.2190909385681152,0.29631179571151733,85,85,85
3526,1.389402985572815,-1.2191411256790161,0.3361155092716217,130,130,130
3627,1.3817763328552246,-1.219186782836914,0.36279046535491943,165,165,165
3727,1.3723433017730713,-1.2192760705947876,0.403495728969574,227,227,227
3827,1.3653500080108643,-1.219347596168518,0.4309826195240021,255,255,255
3928,1.356972575187683,-1.219468116760254,0.47254645824432373,255,255,255
4028,1.348111629486084,-1.2195507287979126,0.5142804980278015,247,247,247
4129,1.3424254655838013,-1.2196664810180664,0.5420700311660767,183,183,183
4231,1.3330641984939575,-1.2197628021240234,0.5835127830505371,129,129,129
4331,1.3267563581466675,-1.2198152542114258,0.6108685731887817,98,98,98
4431,1.3171546459197998,-1.2198776006698608,0.6516523361206055,59,59,59
4531,1.3100637197494507,-1.21990966796875,0.6784340143203735,39,39,39
4632,1.3026397228240967,-1.2199351787567139,0.7047010064125061,23,23,23
4733,1.2905311584472656,-1.2199636697769165,0.743449330329895,7,7,7
4834,1.2787672281265259,-1.219982385635376,0.7811638712882996,0,0,0
4935,1.2702637910842896,-1.219990611076355,0.8051133751869202,0,0,0
5035,1.257612705230713,-1.219997763633728,0.8401644825935364,7,7,7
5136,1.2485909461975098,-1.2199996709823608,0.8622662425041199,17,17,17
5237,1.2351926565170288,-1.2199993133544922,0.8936928510665894,39,39,39
5338,1.225714921951294,-1.2199970483779907,0.9132236242294312,59,59,59
5439,1.2116940021514893,-1.2199913263320923,0.9396975040435791,98,98,98
5540,1.2017756700515747,-1.2199863195419312,0.9555785655975342,129,129,129
5640,1.1871564388275146,-1.2199771404266357,0.9754050970077515,183,183,183
5741,1.176893711090088,-1.2199701070785522,0.9859592914581299,224,224,224
5841,1.1617804765701294,-1.2199585437774658,0.9967658519744873,255,255,255
5942,1.1511915922164917,-1.2199501991271973,0.9998290538787842,255,255,255
6043,1.135661244392395,-1.219936728477478,1.000122308731079,227,227,227
6143,1.124766230583191,-1.2199279069900513,1.0005122423171997,185,185,185
6244,1.1087989807128906,-1.2199137210845947,1.021942377090454,131,131,131
6345,1.097665786743164,-1.2199040651321411,1.0264673233032227,99,99,99
6445,1.0802305936813354,-1.2198894023895264,1.0301469564437866,61,61,61
6546,1.0699865818023682,-1.219879388809204,1.0318994522094727,41,41,41
6647,1.052253246307373,-1.2198641300201416,1.0340304374694824,18,18,18
6748,1.0406521558761597,-1.2198545932769775,1.0352259874343872,8,8,8
6848,1.0237525701522827,-1.219839334487915,1.0367621183395386,0,0,0
6948,1.0066957473754883,-1.219824194908142,1.0380966663360596,0,0,0
7049,0.9948675036430359,-1.2198141813278198,1.0388703346252441,7,7,7
7150,0.9792831540107727,-1.219753623008728,1.0399521589279175,22,22,22
7251,0.9715399742126465,-1.219664454460144,1.0405895709991455,38,38,38
7352,0.9644314050674438,-1.2194048166275024,1.0414737462997437,69,69,69
7452,0.9616126418113708,-1.219117283821106,1.0420318841934204,96,96,96
7552,0.960067868232727,-1.2184427976608276,1.0427788496017456,143,143,143
7653,0.9622620344161987,-1.2177430391311646,1.0432411432266235,180,180,180
7754,0.9679426550865173,-1.216254472732544,1.0438833236694336,242,242,242
7854,0.9747169017791748,-1.2148520946502686,1.0442991256713867,255,255,255
7954,0.986956000328064,-1.2120739221572876,1.0448639392852783,255,255,255
8055,0.9980654716491699,-1.2096058130264282,1.0452160835266113,232,232,232
8156,1.0164837837219238,-1.2049614191055298,1.0457286834716797,170,170,170
8257,1.0299673080444336,-1.20126211643219,1.0461119413375854,135,135,135
8357,1.0549108982086182,-1.1940159797668457,1.0467311143875122,88,88,88
8458,1.071676254272461,-1.1883386373519897,1.0471729040145874,63,63,63
8558,1.1009783744812012,-1.1780726909637451,1.0479317903518677,34,34,34
8659,1.122048258781433,-1.1698354482650757,1.0484598875045776,19,19,19
8759,1.1560465097427368,-1.155687689781189,1.0493112802505493,5,5,5
8860,1.1800973415374756,-1.1445729732513428,1.049913763999939,0,0,0
8961,1.216994047164917,-1.1258496046066284,1.0509028434753418,1,1,1
9062,1.241732120513916,-1.1122857332229614,1.0515812635421753,6,6,6
9163,1.2824361324310303,-1.0884605646133423,1.052678108215332,21,21,21
9263,1.3216562271118164,-1.0623970031738281,1.0538653135299683,46,46,46
9364,1.3484883308410645,-1.0431970357894897,1.0547126531600952,67,67,67
9464,1.3884375095367432,-1.011543869972229,1.0560288429260254,107,107,107
9565,1.4162322282791138,-0.9884780645370483,1.05693519115448,139,139,139
9666,1.4572163820266724,-0.9508421421051025,1.0584222078323364,195,195,195
9767,1.485400676727295,-0.9236814975738525,1.0594279766082764,238,238,238
9867,1.5265356302261353,-0.8797732591629028,1.0610451698303223,255,255,255
9968,1.550881028175354,-0.8503767251968384,1.062197208404541,255,255,255
10069,1.591291069984436,-0.8001887798309326,1.0639903545379639,214,214,214
10170,1.6149253845214844,-0.7668445110321045,1.065195918083191,173,173,173
10271,1.650255799293518,-0.7127705812454224,1.0671637058258057,120,120,120
10371,1.6726715564727783,-0.6755959987640381,1.0684913396835327,91,91,91
10471,1.7034413814544678,-0.618382453918457,1.0706048011779785,55,55,55
10572,1.7231658697128296,-0.5775680541992188,1.072051763534546,35,35,35
10673,1.7506483793258667,-0.5151236057281494,1.074354887008667,14,14,14
10774,1.7677571773529053,-0.47083306312561035,1.0759423971176147,5,5,5
10875,1.790341854095459,-0.4050132632255554,1.0783979892730713,0,0,0
10975,1.8044854402542114,-0.35912781953811646,1.0800639390945435,1,1,1
11076,1.8214572668075562,-0.2906426191329956,1.0826303958892822,9,9,9
11177,1.8351707458496094,-0.21989351511001587,1.083444595336914,26,20,20
11277,1.8432401418685913,-0.17155241966247559,1.0819011926651,43,43,43
11378,1.8527387380599976,-0.09741324186325073,1.07568359375,77,77,77
11479,1.856407880783081,-0.04879963397979736,1.0689197778701782,104,104,104
11580,1.8592877388000488,0.026305317878723145,1.0559334754943848,154,154,154
11681,1.8596569299697876,0.07465574145317078,1.0464239120483398,192,192,192
11782,1.8571091890335083,0.14999470114707947,1.0331602096557617,255,255,255
11883,1.8533306121826172,0.19950279593467712,1.026623249053955,255,255,255
11984,1.8457844257354736,0.27441659569740295,1.0224708318710327,255,255,255
12085,1.8386319875717163,0.32277077436447144,1.0248267650604248,217,217,217
12185,1.826075792312622,0.3966296911239624,1.0373344421386719,158,158,158
12286,1.8162894248962402,0.4473320245742798,1.051895022392273,124,124,124
12387,1.7989230155944824,0.5215386748313904,1.0828661918640137,80,80,80
12488,1.7862591743469238,0.5683943629264832,1.1087309122085571,56,56,56
12589,1.7655128240585327,0.6385397911071777,1.154270887374878,255,255,255
12689,1.750416874885559,0.6851425170898438,1.1876986026763916,0,0,0
12790,1.7267329692840576,0.7546882629394531,1.239613652229309,255,255,255
12891,1.7103022336959839,0.8007454872131348,1.274153709411621,0,0,0
12991,1.685756802558899,0.8692585229873657,1.3218756914138794,0,0,0
13092,1.6646296977996826,0.9332144260406494,1.36216139793396,255,255,255
13192,1.652822732925415,0.9760014414787292,1.3837885856628418,0,0,0
13293,1.6341432332992554,1.036634087562561,1.4055876731872559,255,255,255
13394,1.6192172765731812,1.0801167488098145,1.412096381187439,0,0,0
13494,1.5969041585922241,1.1389813423156738,1.408780813217163,255,255,255
13595,1.5801622867584229,1.1793286800384521,1.3974534273147583,255,255,255
13697,1.5552990436553955,1.2344691753387451,1.3669589757919312,0,0,0
13797,1.5371813774108887,1.2716693878173828,1.3380436897277832,255,255,255
13898,1.5093995332717896,1.3246896266937256,1.2837039232254028,0,0,0
13998,1.4893559217453003,1.3603599071502686,1.2410074472427368,0,0,0
14099,1.4608430862426758,1.4079302549362183,1.170473337173462,255,255,255
14200,1.4391074180603027,1.4420030117034912,1.120351791381836,0,0,0
