Time,x,y,z,Red,Green,Blue
101,1.6215375661849976,1.3599679470062256,0.0,0,0,0
202,1.6223998069763184,1.3599599599838257,0.0,0,0,0
303,1.6229734420776367,1.3599542379379272,0.0,0,0,0
403,1.6238356828689575,1.3599448204040527,0.0,0,0,0
504,1.6244035959243774,1.359938383102417,0.0,0,0,0
604,1.6252658367156982,1.3599275350570679,0.0,0,0,0
705,1.6258407831192017,1.359919786453247,0.0,0,0,0
805,1.6266958713531494,1.3599077463150024,0.0,0,0,0
907,1.6272706985473633,1.3598991632461548,0.0,0,0,0
1008,1.628125786781311,1.3598856925964355,0.0,0,0,0
1108,1.6269745826721191,1.3598712682724,0.0,0,0,0
1209,1.6255533695220947,1.359861135482788,0.0,0,0,0
1310,1.6228630542755127,1.3598451614379883,0.0,0,0,0
1411,1.6206865310668945,1.3598341941833496,0.0,0,0,0
1512,1.6169322729110718,1.3598167896270752,0.0,0,0,0
1612,1.6139408349990845,1.3598048686981201,0.0,0,0,0
1712,1.608999490737915,1.3597861528396606,0.0,0,0,0
1813,1.6052135229110718,1.3597731590270996,0.0,0,0,0
1914,1.5995172262191772,1.3597530126571655,0.0,0,0,0
2015,1.5949901342391968,1.359739065170288,0.0,0,0,0
2116,1.5882813930511475,1.359717607498169,0.0014588263584300876,0,0,0
2216,1.5834904909133911,1.3597028255462646,0.006451411172747612,0,0,0
2316,1.5758472681045532,1.3596796989440918,0.01963864266872406,0,0,0
2417,1.5704395771026611,1.3596640825271606,0.03130153939127922,0,0,0
2518,1.561887502670288,1.3596396446228027,0.05288243293762207,0,0,0
2618,1.5558940172195435,1.3596227169036865,0.0697222352027893,0,0,0
2719,1.547049880027771,1.3595969676971436,0.09724844992160797,0,0,0
2820,1.540505051612854,1.3595792055130005,0.11740712821483612,0,0,0
2921,1.5305806398391724,1.359552025794983,0.14943987131118774,0,0,0
3022,1.5201977491378784,1.359523892402649,0.18370652198791504,0,0,0
3123,1.5130062103271484,1.359520435333252,0.20750415325164795,0,0,0
3224,1.500518798828125,1.35952627658844,0.24494752287864685,59,59,59
3325,1.4925345182418823,1.3595340251922607,0.27028489112854004,39,39,39
3425,1.479655146598816,1.3595527410507202,0.3092164397239685,17,17,17
3526,1.4709283113479614,1.3595705032348633,0.3361155092716217,7,7,7
3627,1.4568119049072266,1.3596069812774658,0.37627607583999634,0,0,0
3727,1.4471930265426636,1.359637975692749,0.403495728969574,0,0,0
3827,1.4316625595092773,1.3596932888031006,0.44480234384536743,7,7,7
3928,1.4211288690567017,1.359734058380127,0.47254645824432373,17,17,17
4028,1.404374122619629,1.3597955703735352,0.5142804980278015,40,40,40
4129,1.39323890209198,1.3598332405090332,0.5420700311660767,60,60,60
4231,1.3759100437164307,1.3598814010620117,0.5835127830505371,99,99,99
