Time,x,y,z,Red,Green,Blue
101,1.6289751529693604,2.219935894012451,0.0,0,0,0
202,1.630699634552002,2.2199199199676514,0.0,0,0,0
303,1.6318470239639282,2.2199084758758545,0.0,0,0,0
403,1.6335715055465698,2.2198896408081055,0.0,0,0,0
504,1.6347073316574097,2.219876766204834,0.0,0,0,0
604,1.6364318132400513,2.2198550701141357,0.0,0,0,0
705,1.6375815868377686,2.219839572906494,0.0,0,0,0
805,1.639291763305664,2.219815492630005,0.0,0,0,0
907,1.6404415369033813,2.2197983264923096,0.0,0,0,0
1008,1.6421515941619873,2.219771385192871,0.0,0,0,0
1108,1.6418555974960327,2.2197425365448,0.0,0,0,0
1209,1.6410090923309326,2.219722270965576,0.0,0,0,0
1310,1.6391808986663818,2.2196903228759766,0.0,0,0,0
1411,1.6375720500946045,2.219668388366699,0.0,0,0,0
1512,1.634679913520813,2.2196335792541504,0.0,0,0,0
1612,1.63226318359375,2.2196097373962402,0.0,0,0,0
1712,1.6281776428222656,2.2195723056793213,0.0,0,0,0
1813,1.6249656677246094,2.219546318054199,0.0,0,0,0
1914,1.6201276779174805,2.219506025314331,0.0,0,0,0
2015,1.6161752939224243,2.219478130340576,0.0,0,0,0
2116,1.6103214025497437,2.219435214996338,0.0014588263584300876,0,0,0
2216,1.6060984134674072,2.2194056510925293,0.006451411172747612,0,0,0
2316,1.5993168354034424,2.2193593978881836,0.01963864266872406,0,0,0
2417,1.594476580619812,2.2193281650543213,0.03130153939127922,0,0,0
2518,1.586783528327942,2.2192792892456055,0.05288243293762207,0,0,0
2618,1.581364631652832,2.219245433807373,0.0697222352027893,0,0,0
2719,1.5733755826950073,2.219193935394287,0.09724844992160797,0,0,0
2820,1.5643266439437866,2.2191405296325684,0.12792085111141205,0,0,0
2921,1.558335781097412,2.219104051589966,0.14943987131118774,0,0,0
3022,1.54880952835083,2.219047784805298,0.18370652198791504,0,0,0
3123,1.5417218208312988,2.219040870666504,0.20750415325164795,0,0,0
3224,1.5290606021881104,2.21905255317688,0.24494752287864685,0,0,0
3325,1.5208415985107422,2.2190680503845215,0.27028489112854004,0,0,0
3425,1.507387399673462,2.2191054821014404,0.3092164397239685,7,7,7
3526,1.4981034994125366,2.2191410064697266,0.3361155092716217,17,17,17
3627,1.4828097820281982,2.2192139625549316,0.37627607583999634,40,40,40
3727,1.4721429347991943,2.219275951385498,0.403495728969574,60,60,60
3827,1.454627513885498,2.219386577606201,0.44480234384536743,99,99,99
3928,1.4425143003463745,2.219468116760254,0.47254645824432373,130,130,130
4028,1.423128366470337,2.2195911407470703,0.5142804980278015,185,185,185
4129,1.4101766347885132,2.2196664810180664,0.5420700311660767,226,226,226
4231,1.390191912651062,2.2197628021240234,0.5835127830505371,255,255,255
4331,1.3771687746047974,2.219815254211426,0.6108685731887817,255,255,255
4431,1.3581864833831787,2.2198777198791504,0.6516523361206055,225,225,225
4531,1.3453134298324585,2.21990966796875,0.6784340143203735,184,184,184
4632,1.3256527185440063,2.2199459075927734,0.7177833914756775,129,129,129
4733,1.3129210472106934,2.219963550567627,0.743449330329895,98,98,98
4834,1.2943273782730103,2.219982385635376,0.7811638712882996,59,59,59
4935,1.2816818952560425,2.2199907302856445,0.8051133751869202,39,39,39
5035,1.2631800174713135,2.2199978828430176,0.8401644825935364,17,17,17
5136,1.250523328781128,2.2199997901916504,0.8622662425041199,7,7,7
5237,1.2320228815078735,2.219999313354492,0.8936928510665894,0,0,0
5338,1.2193264961242676,2.219996929168701,0.9132236242294312,0,0,0
5439,1.2007527351379395,2.2199912071228027,0.9396975040435791,7,7,7
5540,1.1880353689193726,2.2199864387512207,0.9555785655975342,17,17,17
5640,1.1694133281707764,2.2199771404266357,0.9754050970077515,39,39,39
5741,1.1566131114959717,2.219970226287842,0.9859592914581299,59,59,59
5841,1.1378883123397827,2.219958543777466,0.9967658519744873,98,98,98
5942,1.1250211000442505,2.2199501991271973,0.9998290538787842,128,128,128
6043,1.1061662435531616,2.2199368476867676,1.000122308731079,182,182,182
6143,1.0861960649490356,2.2199230194091797,1.0008925199508667,246,246,246
6244,1.0743308067321777,2.2199137210845947,1.021942377090454,255,255,255
6345,1.05424964427948,2.2198991775512695,1.027901291847229,255,255,255
6445,1.041211724281311,2.2198894023895264,1.0301469564437866,228,228,228
6546,1.0221278667449951,2.219874382019043,1.0326725244522095,167,167,167
6647,1.0090055465698242,2.2198641300201416,1.0340304374694824,132,132,132
6748,0.9898896217346191,2.2198495864868164,1.0357608795166016,86,86,86
6848,0.9767200350761414,2.219839334487915,1.0367621183395386,61,61,61
6948,0.9575055837631226,2.2198243141174316,1.0380966663360596,32,32,32
7049,0.9443008303642273,2.2198143005371094,1.0388703346252441,18,18,18
7150,0.9210576415061951,2.2197537422180176,1.0399521589279175,4,4,4
7251,0.9035950899124146,2.2196645736694336,1.0405895709991455,0,0,0
7352,0.8739393949508667,2.219404697418213,1.0414737462997437,1,1,1
7452,0.851421058177948,2.2191171646118164,1.0420318841934204,6,6,6
7552,0.8137239217758179,2.218442916870117,1.0427788496017456,22,22,22
7653,0.7860922813415527,2.217742919921875,1.0432411432266235,38,38,38
7754,0.7410431504249573,2.216254472732544,1.0438833236694336,68,68,68
7854,0.7087674140930176,2.2148520946502686,1.0442991256713867,95,95,95
7954,0.6570898294448853,2.212073802947998,1.0448639392852783,142,142,142
8055,0.620451807975769,2.2096056938171387,1.0452160835266113,179,179,179
8156,0.5625813603401184,2.2049612998962402,1.0457286834716797,241,241,241
8257,0.5012530088424683,2.198903799057007,1.0463124513626099,255,255,255
8357,0.45922666788101196,2.1940159797668457,1.0467311143875122,255,255,255
