0.04,-0.6600000262260437,-0.8399999737739563,0.9900000095367432
0.04,-0.6600000262260437,-0.8399999737739563,0.9900000095367432
0.04,-0.6600000262260437,-0.8399999737739563,0.9900000095367432
0.04,-0.6600000262260437,-0.8500000238418579,1.0
0.04,-0.6600000262260437,-0.8500000238418579,1.0
0.04,-0.6600000262260437,-0.8500000238418579,1.0
0.04,-0.6600000262260437,-0.8500000238418579,1.0
0.04,-0.6600000262260437,-0.8500000238418579,1.0
0.04,-0.6600000262260437,-0.8399999737739563,0.9900000095367432
0.04,-0.6600000262260437,-0.8399999737739563,0.9900000095367432
0.04,-0.6600000262260437,-0.8399999737739563,0.9900000095367432
0.04,-0.6600000262260437,-0.8399999737739563,0.9900000095367432
0.04,-0.6600000262260437,-0.8399999737739563,0.9900000095367432
0.04,-0.6600000262260437,-0.8299999833106995,1.0099999904632568
0.04,-0.6600000262260437,-0.8299999833106995,1.0099999904632568
0.04,-0.6600000262260437,-0.8299999833106995,1.0099999904632568
0.04,-0.6600000262260437,-0.8299999833106995,1.0099999904632568
0.04,-0.6600000262260437,-0.8299999833106995,1.0099999904632568
0.04,-0.6600000262260437,-0.8399999737739563,1.0199999809265137
0.04,-0.6600000262260437,-0.8399999737739563,1.0199999809265137
0.04,-0.6600000262260437,-0.8399999737739563,1.0199999809265137
0.04,-0.6600000262260437,-0.8399999737739563,1.0199999809265137
0.04,-0.6600000262260437,-0.8399999737739563,1.0199999809265137
0.04,-0.6700000166893005,-0.8399999737739563,1.0299999713897705
0.04,-0.6700000166893005,-0.8399999737739563,1.0299999713897705
0.04,-0.6700000166893005,-0.8399999737739563,1.0299999713897705
0.04,-0.6700000166893005,-0.8399999737739563,1.0299999713897705
0.04,-0.6700000166893005,-0.8399999737739563,1.0299999713897705
0.04,-0.6600000262260437,-0.8500000238418579,1.0299999713897705
0.04,-0.6600000262260437,-0.8500000238418579,1.0299999713897705
0.04,-0.6600000262260437,-0.8500000238418579,1.0299999713897705
0.04,-0.6600000262260437,-0.8500000238418579,1.0299999713897705
0.04,-0.6600000262260437,-0.8500000238418579,1.0299999713897705
0.04,-0.6499999761581421,-0.8500000238418579,1.0299999713897705
0.04,-0.6499999761581421,-0.8500000238418579,1.0299999713897705
0.04,-0.6499999761581421,-0.8500000238418579,1.0299999713897705
0.04,-0.6499999761581421,-0.8500000238418579,1.0299999713897705
0.04,-0.6499999761581421,-0.8500000238418579,1.0299999713897705
0.04,-0.6600000262260437,-0.8500000238418579,1.0099999904632568
0.04,-0.6600000262260437,-0.8500000238418579,1.0099999904632568
0.04,-0.6600000262260437,-0.8500000238418579,1.0099999904632568
0.04,-0.6600000262260437,-0.8500000238418579,1.0099999904632568
0.04,-0.6600000262260437,-0.8500000238418579,1.0099999904632568
