Time,x,y,z,Red,Green,Blue
101,-0.5000000596046448,1.0061006546020508,1.0,0,0,0
201,-0.5000000596046448,1.0061237812042236,1.0,0,0,0
302,-0.5000000596046448,1.0061423778533936,1.0,0,0,0
403,-0.5000000596046448,1.0061726570129395,1.0,0,0,0
504,-0.5000000596046448,1.0061943531036377,1.0,0,0,0
604,-0.5000000596046448,1.0062274932861328,1.0,0,0,0
705,-0.5000000596046448,1.0062494277954102,1.0,0,0,0
805,-0.5000000596046448,1.006282091140747,1.0,0,0,0
906,-0.5000000596046448,1.0063047409057617,1.0,0,0,0
1006,-0.5000000596046448,1.0063366889953613,1.0,0,0,0
1107,-0.5000000596046448,1.0063588619232178,1.0,0,0,0
1208,-0.5000000596046448,1.0063905715942383,1.0,0,0,0
1308,-0.5000000596046448,1.0064120292663574,1.0,0,0,0
1409,-0.5000000596046448,1.0064418315887451,1.0,0,0,0
1509,-0.5000000596046448,1.0064620971679688,1.0,0,0,0
1610,-0.5000000596046448,1.006490707397461,1.0,0,0,0
1711,-0.5000000596046448,1.00650954246521,1.0,0,0,0
1812,-0.5000000596046448,1.0065364837646484,1.0,0,0,0
1912,-0.5000000596046448,1.0065550804138184,1.0,0,0,0
2012,-0.5000000596046448,1.006580114364624,1.0,35,35,35
2113,-0.5000000596046448,1.0065968036651611,1.0,20,20,20
2213,-0.5000000596046448,1.0066206455230713,1.0,5,5,5
2313,-0.5000000596046448,1.0066368579864502,1.0,1,1,1
2415,-0.5000000596046448,1.0066583156585693,1.0,1,1,1
2515,-0.5000000596046448,1.0066721439361572,1.0,5,5,5
2616,-0.5000000596046448,1.0066924095153809,1.0,20,20,20
2717,-0.5000000596046448,1.0067107677459717,1.0,44,35,35
2817,-0.5000000596046448,1.006723165512085,1.0,65,65,65
2918,-0.5000000596046448,1.006739854812622,1.0,105,105,105
3018,-0.4999977946281433,1.006762981414795,1.0,138,138,138
3119,-0.5039875507354736,1.011275053024292,1.0,194,194,194
3220,-0.5104475617408752,1.0184354782104492,1.0,236,236,236
3320,-0.524071991443634,1.0340304374694824,1.0,255,255,255
3420,-0.5350420475006104,1.047201156616211,1.0,255,255,255
3521,-0.5534147620201111,1.0707042217254639,1.0,215,215,215
3621,-0.5667144060134888,1.0890426635742188,1.0,175,175,175
3722,-0.5868834853172302,1.1194190979003906,1.0,121,121,121
3822,-0.6003894805908203,1.1418850421905518,1.0,92,92,92
3923,-0.6198078393936157,1.1778578758239746,1.0,55,55,55
4023,-0.6323819756507874,1.2041237354278564,1.0,35,35,35
4124,-0.650097668170929,1.2468355894088745,1.0,14,14,14
4225,-0.6603868007659912,1.276130199432373,1.0,5,5,5
4325,-0.6742210388183594,1.323805332183838,1.0,0,0,0
4426,-0.6818863153457642,1.3573238849639893,1.0,1,1,1
4526,-0.6904003620147705,1.4087445735931396,1.0,9,9,9
4626,-0.6940517425537109,1.4447036981582642,1.0,20,20,20
4727,-0.6962035298347473,1.4996230602264404,1.0,44,44,44
4827,-0.695254921913147,1.5370533466339111,1.0,65,65,65
4928,-0.6899605393409729,1.5946921110153198,1.0,105,105,105
5028,-0.6838564276695251,1.6332060098648071,1.0,137,137,137
5129,-0.6702184677124023,1.6920136213302612,1.0,193,193,193
5229,-0.6580365300178528,1.7318761348724365,1.0,235,235,235
5330,-0.6357678771018982,1.7894325256347656,1.0,255,255,255
5430,-0.6178835034370422,1.8273944854736328,1.0,255,255,255
5531,-0.5856397747993469,1.8845241069793701,1.0,216,216,216
5631,-0.5614461898803711,1.9206559658050537,1.0,175,175,175
5731,-0.5205854177474976,1.9727325439453125,1.0,122,122,122
5832,-0.48975691199302673,2.006298065185547,1.0,92,92,92
