Time,x,y,z,Red,Green,Blue
101,-0.5003930330276489,-1.0408849716186523,1.0,0,0,0
201,-0.5015321373939514,-1.0408997535705566,1.0,0,0,0
302,-0.5024442076683044,-1.0409128665924072,1.0,0,0,0
403,-0.5038845539093018,-1.0409355163574219,1.0,0,0,0
504,-0.5048733353614807,-1.0409529209136963,1.0,0,0,0
604,-0.5064576268196106,-1.0409801006317139,1.0,0,0,0
705,-0.507574200630188,-1.0409996509552002,1.0,0,0,0
805,-0.5092215538024902,-1.041029691696167,1.0,0,0,0
906,-0.5103389620780945,-1.0410504341125488,1.0,0,0,0
1006,-0.5120218396186829,-1.0410842895507812,1.0,0,0,0
1107,-0.5131722092628479,-1.0411064624786377,1.0,0,0,0
1208,-0.514930009841919,-1.0411410331726074,1.0,0,0,0
1308,-0.516078770160675,-1.0411651134490967,1.0,0,0,0
1409,-0.5178729295730591,-1.0412015914916992,1.0,0,0,0
1509,-0.5191156268119812,-1.0412261486053467,1.0,0,0,0
1610,-0.5209169387817383,-1.0412654876708984,1.0,0,0,0
1711,-0.522112250328064,-1.041290521621704,1.0,0,0,0
1812,-0.5238896012306213,-1.0413315296173096,1.0,0,0,0
1912,-0.525154709815979,-1.0413587093353271,1.0,0,0,0
2012,-0.5268848538398743,-1.0413987636566162,1.0,236,236,236
2113,-0.5282145142555237,-1.0414278507232666,1.0,255,255,255
2213,-0.5300294756889343,-1.0414698123931885,1.0,255,255,255
2313,-0.5312657356262207,-1.0414988994598389,1.0,236,236,236
2415,-0.5329993963241577,-1.0415434837341309,1.0,175,175,175
2515,-0.5342844724655151,-1.041571855545044,1.0,138,138,138
2616,-0.5362498164176941,-1.0416181087493896,1.0,92,92,92
2717,-0.5374168753623962,-1.0416479110717773,1.0,65,65,65
2817,-0.5392809510231018,-1.041694164276123,1.0,35,35,35
2918,-0.5404860973358154,-1.0417256355285645,1.0,20,20,20
3018,-0.5424091815948486,-1.0417609214782715,1.0,5,5,5
3119,-0.5419462323188782,-1.0434720516204834,1.0,1,1,1
3220,-0.5384056568145752,-1.0489225387573242,1.0,1,1,1
3320,-0.530999481678009,-1.0544698238372803,1.0,5,5,5
3420,-0.5238354206085205,-1.0656042098999023,1.0,20,20,20
3521,-0.5147413015365601,-1.0747318267822266,1.0,35,35,35
3621,-0.49784573912620544,-1.090702772140503,1.0,65,65,65
3722,-0.47608357667922974,-1.1091358661651611,1.0,106,106,106
3822,-0.4592132568359375,-1.122326374053955,1.0,138,138,138
3923,-0.4293611943721771,-1.1433308124542236,1.0,193,193,193
4023,-0.40640896558761597,-1.1576955318450928,1.0,235,235,235
4124,-0.367931067943573,-1.1789469718933105,1.0,255,255,255
4225,-0.33914002776145935,-1.1927025318145752,1.0,255,255,255
4325,-0.2909431755542755,-1.2119383811950684,1.0,216,216,216
4426,-0.25654423236846924,-1.2230634689331055,1.0,175,175,175
4526,-0.20058110356330872,-1.236870288848877,1.0,122,122,122
4626,-0.16130341589450836,-1.243499517440796,1.0,92,92,92
4727,-0.09846575558185577,-1.2491130828857422,1.0,55,55,55
4827,-0.05480991303920746,-1.249488115310669,1.0,35,35,35
4928,0.012056693434715271,-1.244476079940796,1.0,14,14,14
5028,0.057318314909935,-1.2371857166290283,1.0,5,5,5
5129,0.12481565773487091,-1.220219373703003,1.0,0,0,0
5229,0.16980549693107605,-1.2046537399291992,1.0,1,1,1
5330,0.23499491810798645,-1.1753771305084229,1.0,9,9,9
5430,0.2768433094024658,-1.1518843173980713,1.0,20,20,20
5531,0.33711954951286316,-1.1105422973632812,1.0,44,44,44
5631,0.37433135509490967,-1.0799508094787598,1.0,65,65,65
5731,0.42559629678726196,-1.0292932987213135,1.0,105,105,105
5832,0.456354558467865,-0.9930239915847778,1.0,137,137,137
5932,0.49810969829559326,-0.9344155192375183,1.0,193,193,193
6033,0.521719217300415,-0.8940921425819397,1.0,235,235,235
6133,0.5519421696662903,-0.8312751054763794,1.0,255,255,255
6234,0.5680788159370422,-0.788677453994751,1.0,255,255,255
6335,0.5872406363487244,-0.7230132818222046,1.0,216,216,216
6435,0.5959824919700623,-0.6798065304756165,1.0,175,175,175
6536,0.603987455368042,-0.6164727210998535,1.0,122,122,122
6637,0.6062195897102356,-0.5741481184959412,1.0,92,92,92
6737,0.6047719717025757,-0.5116729736328125,1.0,55,55,55
6837,0.6008028984069824,-0.4721067547798157,1.0,35,35,35
6938,0.591038167476654,-0.41345855593681335,1.0,14,14,14
7039,0.582237184047699,-0.37615254521369934,1.0,5,5,5
7139,0.5658499002456665,-0.32308533787727356,1.0,0,0,0
7240,0.5528485178947449,-0.2893086075782776,1.0,1,1,1
7340,0.531346321105957,-0.24177169799804688,1.0,9,9,9
7441,0.5075730681419373,-0.1978023648262024,1.0,26,26,20
7541,0.4902402460575104,-0.16952788829803467,1.0,44,44,44
7642,0.4636802673339844,-0.13137036561965942,1.0,77,77,77
7743,0.4448601305484772,-0.10701930522918701,1.0,105,105,105
7844,0.41640540957450867,-0.07402661442756653,1.0,154,154,154
7944,0.39688900113105774,-0.05341315269470215,1.0,193,193,193
8045,0.3674594759941101,-0.025252342224121094,1.0,255,255,255
8145,0.3471265733242035,-0.007397472858428955,1.0,255,255,255
8245,0.31410735845565796,0.018996119499206543,1.0,255,255,255
8346,0.2911832332611084,0.03571408987045288,1.0,216,216,216
8447,0.25530123710632324,0.059305012226104736,1.0,156,156,156
8547,0.22991666197776794,0.07439589500427246,1.0,122,122,122
8648,0.19050779938697815,0.09524601697921753,1.0,78,78,78
8748,0.16283293068408966,0.10824888944625854,1.0,55,55,55
8849,0.11960172653198242,0.12590467929840088,1.0,27,27,27
8949,0.0905015617609024,0.1361202597618103,1.0,14,14,14
9050,0.04510606825351715,0.1494656205177307,1.0,3,3,3
9150,0.01369696855545044,0.1569872498512268,1.0,0,0,0
9251,-0.03366251289844513,0.16571444272994995,1.0,2,2,2
9351,-0.06635990738868713,0.16994303464889526,1.0,9,9,9
9451,-0.11554130911827087,0.17360800504684448,1.0,26,26,26
9552,-0.14905473589897156,0.17428570985794067,1.0,43,43,43
9652,-0.19977189600467682,0.17249846458435059,1.0,77,77,77
9752,-0.23287469148635864,0.1695002317428589,1.0,104,104,104
9853,-0.2840684652328491,0.1619144082069397,1.0,154,154,154
9954,-0.3176148533821106,0.15500277280807495,1.0,192,192,192
10054,-0.36753958463668823,0.14175254106521606,1.0,255,255,255
10154,-0.4009321331977844,0.13078105449676514,1.0,255,255,255
10255,-0.4491705894470215,0.11185359954833984,1.0,255,255,255
10356,-0.4811282753944397,0.09710496664047241,1.0,216,216,216
10456,-0.5272133946418762,0.07242435216903687,1.0,157,157,157
10557,-0.5565743446350098,0.054516613483428955,1.0,122,122,122
10658,-0.6007357835769653,0.023937761783599854,1.0,79,79,79
10758,-0.628728985786438,0.0019216537475585938,1.0,55,55,55
