Time,x,y,z,Red,Green,Blue
101,1.1107978820800781,-1.219915509223938,1.0201873779296875,106,106,106
202,1.6123766899108887,-1.2199991941452026,0.0,0,0,0
302,1.61122727394104,-1.2199976444244385,0.0,0,0,0
403,1.609502911567688,-1.2199938297271729,0.0,0,0,0
504,1.6083532571792603,-1.2199903726577759,0.0,0,0,0
605,1.606628656387329,-1.2199838161468506,0.0,0,0,0
705,1.6054790019989014,-1.2199784517288208,0.0,0,0,0
806,1.6037546396255493,-1.2199689149856567,0.0,0,0,0
906,1.6026049852371216,-1.2199615240097046,0.0,0,0,0
1007,1.600880742073059,-1.2199491262435913,0.0,0,0,0
1108,1.5997308492660522,-1.2199400663375854,0.0,0,0,0
1209,1.5980066061019897,-1.219924807548523,0.0,0,0,0
1310,1.596856713294983,-1.2199136018753052,0.0,0,0,0
1411,1.5951322317123413,-1.2198954820632935,0.0,0,0,0
1512,1.5939828157424927,-1.2198823690414429,0.0,0,0,0
1612,1.5922588109970093,-1.2198612689971924,0.0,0,0,0
1713,1.591108798980713,-1.2198463678359985,0.0,0,0,0
1814,1.58938467502594,-1.2198224067687988,0.0,0,0,0
1914,1.5882349014282227,-1.2198055982589722,0.0,0,0,0
2015,1.5865106582641602,-1.2197787761688232,0.0,0,0,0
2115,1.5847386121749878,-1.2197599411010742,0.0,0,0,0
2215,1.5803940296173096,-1.2197301387786865,0.0,0,0,0
2316,1.577162265777588,-1.2197095155715942,0.0,0,0,0
2417,1.5715595483779907,-1.2196768522262573,0.0,0,0,0
2518,1.565407395362854,-1.2196426391601562,0.0,0,0,0
2619,1.560818076133728,-1.2196189165115356,0.0,0,0,0
2719,1.5534788370132446,-1.2195816040039062,0.0,0,0,0
2820,1.5480917692184448,-1.2195558547973633,0.0,0,0,0
2921,1.5396065711975098,-1.2195158004760742,0.0,0,0,0
3021,1.5338459014892578,-1.219488263130188,0.0,0,0,0
3121,1.5242903232574463,-1.2194453477859497,0.0005168386269360781,0,0,0
3222,1.517865777015686,-1.2194156646728516,0.004403606988489628,0,0,0
3323,1.5077605247497559,-1.219369888305664,0.016112646088004112,0,0,0
3423,1.5007171630859375,-1.2193384170532227,0.027266209945082664,0,0,0
3524,1.4897010326385498,-1.2192896604537964,0.0480634979903698,0,0,0
3625,1.4820610284805298,-1.2192562818527222,0.06426699459552765,0,0,0
3726,1.470167875289917,-1.2192046642303467,0.09139430522918701,0,0,0
3826,1.4619553089141846,-1.21916925907135,0.11107888072729111,0,0,0
3926,1.449844479560852,-1.219114899635315,0.14300984144210815,0,0,0
4027,1.4411001205444336,-1.2190775871276855,0.16541004180908203,0,0,0
4128,1.4288400411605835,-1.219040036201477,0.20086164772510529,0,0,0
4229,1.4208786487579346,-1.219044804573059,0.22535446286201477,66,66,66
4330,1.4095889329910278,-1.2190630435943604,0.26306506991386414,35,35,35
4431,1.4023447036743164,-1.219083547592163,0.2889058589935303,20,20,20
4532,1.3913085460662842,-1.2191303968429565,0.32847607135772705,5,5,5
4633,1.3840197324752808,-1.2191736698150635,0.35537827014923096,1,1,1
4733,1.374071717262268,-1.2192578315734863,0.39630359411239624,1,1,1
4833,1.3670247793197632,-1.2193275690078735,0.4237276315689087,5,5,5
4934,1.358548879623413,-1.219446063041687,0.4652349352836609,20,20,20
5034,1.352460503578186,-1.2195286750793457,0.4930421710014343,35,35,35
5135,1.344008445739746,-1.21964693069458,0.5347651243209839,65,65,65
5235,1.3381901979446411,-1.219716191291809,0.5624765157699585,91,91,91
5335,1.328545093536377,-1.2198024988174438,0.603696346282959,138,138,138
5436,1.3219990730285645,-1.2198481559753418,0.6308330297470093,174,174,174
5536,1.3120594024658203,-1.2199020385742188,0.6715239882469177,235,235,235
5637,1.3004759550094604,-1.2199403047561646,0.7110942006111145,255,255,255
5738,1.2927327156066895,-1.2199593782424927,0.736935019493103,255,255,255
5839,1.2810397148132324,-1.2199796438217163,0.7746455669403076,216,216,216
5940,1.2726478576660156,-1.2199887037277222,0.7991384267807007,175,175,175
6040,1.2600682973861694,-1.2199969291687012,0.8345900177955627,122,122,122
