Time,x,y,z,Red,Green,Blue
240,1.6143145561218262,1.3599998950958252,1.0014238357543945,0,0,0
280,1.6144250631332397,1.3599998950958252,1.0014238357543945,0,0,0
360,1.6147032976150513,1.3599998950958252,1.0014238357543945,0,0,0
400,1.6150518655776978,1.359999418258667,1.0014238357543945,0,0,0
440,1.6152442693710327,1.359999179840088,1.0014238357543945,0,0,0
480,1.6154522895812988,1.3599989414215088,1.0014238357543945,0,0,0
560,1.6159031391143799,1.359998106956482,1.0014238357543945,0,0,0
600,1.616137981414795,1.3599976301193237,1.0014238357543945,0,0,0
640,1.6166504621505737,1.3599961996078491,1.0014238357543945,0,0,0
720,1.6169146299362183,1.3599953651428223,1.0014238357543945,0,0,0
800,1.6174814701080322,1.3599933385849,1.0014238357543945,0,0,0
840,1.6180737018585205,1.3599908351898193,1.0014238357543945,0,0,0
920,1.6183794736862183,1.3599894046783447,1.0014238357543945,0,0,0
960,1.6186938285827637,1.359987735748291,1.0014238357543945,0,0,0
1040,1.6193299293518066,1.3599841594696045,1.0014238357543945,0,0,0
1080,1.6196671724319458,1.3599820137023926,1.0014238357543945,0,0,0
1120,1.6199942827224731,1.3599798679351807,1.0014238357543945,0,0,0
1200,1.620675802230835,1.3599748611450195,1.0014238357543945,0,0,0
1280,1.6213712692260742,1.3599692583084106,1.0014238357543945,0,0,0
1320,1.621726632118225,1.3599661588668823,1.0014238357543945,0,0,0
1360,1.622077465057373,1.3599629402160645,1.0014238357543945,0,0,0
1440,1.622811198234558,1.359955906867981,1.0014238357543945,0,0,0
1520,1.6235408782958984,1.3599481582641602,1.0014238357543945,0,0,0
1560,1.6239007711410522,1.3599441051483154,1.0014238357543945,0,0,0
1600,1.6246492862701416,1.3599352836608887,1.0014238357543945,0,0,0
1680,1.6250272989273071,1.3599306344985962,1.0014238357543945,0,0,0
1760,1.6257798671722412,1.3599207401275635,1.0014238357543945,0,0,0
1800,1.6261534690856934,1.3599154949188232,1.0014238357543945,0,0,0
1840,1.6265391111373901,1.359910011291504,1.0014238357543945,0,0,0
1920,1.6273034811019897,1.3598986864089966,1.0014238357543945,0,0,0
2000,1.628060221672058,1.359886646270752,1.0014238357543945,0,0,0
2040,1.6278165578842163,1.3598804473876953,1.0014238357543945,0,0,0
2080,1.6274354457855225,1.35987389087677,1.0014238357543945,0,0,0
2160,1.6264986991882324,1.3598604202270508,1.0014238357543945,145,145,145
2240,1.625035047531128,1.3598463535308838,1.0014238357543945,182,182,182
2280,1.624332070350647,1.3598390817642212,1.0014238357543945,202,202,202
2320,1.623365879058838,1.3598315715789795,1.0014238357543945,223,223,223
2400,1.6213483810424805,1.359816312789917,1.0014238357543945,255,255,255
2480,1.6189850568771362,1.3598005771636963,1.0014238357543945,255,255,255
2520,1.6178216934204102,1.3597922325134277,1.0014238357543945,255,255,255
2560,1.6162887811660767,1.3597843647003174,1.0014238357543945,255,255,255
2640,1.613251805305481,1.3597676753997803,1.0014238357543945,228,228,228
2720,1.6102219820022583,1.3597502708435059,1.0014238357543945,186,186,186
2760,1.608260989189148,1.359741449356079,1.0014238357543945,166,166,166
2800,1.6065446138381958,1.3597328662872314,1.0014238357543945,148,148,148
2880,1.6029062271118164,1.359715461730957,1.0014238357543945,115,115,115
2920,1.5986051559448242,1.359697699546814,1.0014238357543945,86,86,86
3000,1.5965383052825928,1.3596887588500977,1.0014238357543945,73,73,73
3040,1.5943914651870728,1.359679937362671,1.0014238357543945,61,61,61
3120,1.5899101495742798,1.3596620559692383,1.0014238357543945,41,41,41
3200,1.5851445198059082,1.3596446514129639,1.0014238357543945,24,24,24
3240,1.582659125328064,1.3596360683441162,1.0014238357543945,18,18,18
3280,1.5798776149749756,1.3596271276474,1.0014238357543945,12,12,12
3360,1.574305534362793,1.3596103191375732,1.0014238357543945,4,4,4
3440,1.568962812423706,1.3595941066741943,1.0014238357543945,0,0,0
3440,1.5663245916366577,1.359586477279663,1.0014238357543945,0,0,0
3520,1.5633604526519775,1.3595789670944214,1.0014238357543945,0,0,0
3600,1.5572220087051392,1.3595647811889648,1.0014238357543945,3,3,3
3640,1.5508084297180176,1.3595519065856934,1.0014238357543945,11,11,11
3720,1.5474960803985596,1.3595459461212158,1.0014238357543945,16,16,16
3760,1.5441135168075562,1.3595404624938965,1.0014238357543945,22,22,22
3840,1.5374343395233154,1.3595311641693115,1.0014238357543945,38,38,38
3880,1.5304813385009766,1.3595242500305176,1.0014238357543945,58,58,58
3960,1.5267373323440552,1.3595218658447266,1.0014238357543945,69,69,69
4000,1.5229133367538452,1.359520435333252,1.0014238357543945,82,82,82
4080,1.5156898498535156,1.3595201969146729,1.0014238357543945,111,111,111
4120,1.511629581451416,1.359521508216858,1.0014238357543945,127,127,127
4160,1.5032466650009155,1.359527826309204,1.0014238357543945,162,162,162
4240,1.499619483947754,1.3595329523086548,1.0014238357543945,180,180,180
4320,1.4906888008117676,1.3595476150512695,1.0014238357543945,222,222,222
4360,1.486798882484436,1.3595573902130127,1.0014238357543945,244,244,244
4440,1.4772707223892212,1.359581708908081,1.0014238357543945,255,255,255
4480,1.473091721534729,1.3595962524414062,1.0014238357543945,255,255,255
4560,1.462929368019104,1.3596301078796387,1.0014238357543945,255,255,255
4600,1.4531210660934448,1.3596692085266113,1.0014238357543945,229,229,229
4680,1.447695255279541,1.359689712524414,1.0014238357543945,207,207,207
4720,1.4429703950881958,1.3597108125686646,1.0014238357543945,187,187,187
4800,1.4325569868087769,1.3597522974014282,1.0014238357543945,150,150,150
4880,1.4211193323135376,1.359791874885559,1.0014238357543945,116,116,116
4920,1.4161617755889893,1.3598103523254395,1.0014238357543945,101,101,101
4960,1.4103444814682007,1.3598278760910034,1.0014238357543945,87,87,87
5040,1.3994749784469604,1.359859585762024,1.0014238357543945,62,62,62
5120,1.3885267972946167,1.3598871231079102,1.0014238357543945,41,41,41
5160,1.3830397129058838,1.3598991632461548,1.0014238357543945,32,32,32
5200,1.3775348663330078,1.359910249710083,1.0014238357543945,24,24,24
5280,1.3664790391921997,1.3599298000335693,1.0014238357543945,12,12,12
5320,1.3553727865219116,1.3599460124969482,1.0014238357543945,4,4,4
