<<<<<<< HEAD
3.838966529536695957e+09,-1.409999999999999920e+00,-1.239999999999999991e+00,9.899999999999999911e-01
3.838966529574365139e+09,-1.409999999999999920e+00,-1.239999999999999991e+00,9.899999999999999911e-01
3.838966530539804935e+09,-1.419999999999999929e+00,-1.239999999999999991e+00,9.899999999999999911e-01
3.838966530597235203e+09,-1.419999999999999929e+00,-1.239999999999999991e+00,9.899999999999999911e-01
=======
3.838967050457547188e+09,-1.320000000000000062e+00,-1.290000000000000036e+00,6.099999999999999867e-01
3.838967050457547188e+09,-1.320000000000000062e+00,-1.310000000000000053e+00,6.099999999999999867e-01
>>>>>>> 3ac2e6f6426f16c027bbf5c511a602df7e9c99c4
